"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"776","Keaton Mitchell","BLT","RB","1","2025","1","11","CLV","6","31","31.0","5.17","0","0","0","0","0","100.0","66.7","50.0","16.7","","","","0","0.0","1","16.7","2","25.0","3","12.0","2","23","11.9","11.50","7.67","23.0","66.7","0","0.0","0","0","0","9.1","9.1","7.4","7.4"
"777","Malachi Corley","CLV","WR","1","2025","1","8","NE","1","31","31.0","31.00","0","0","0","0","0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","3.1","3.1"
"778","Samaje Perine","CIN","RB","1","2025","1","7","PIT","7","31","31.0","4.43","0","0","0","0","0","100.0","71.4","57.1","","","","","0","0.0","1","20.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.3","4.3","3.1","3.1"
"779","Justin Herbert","LAC","QB","1","2025","1","7","IND","6","31","31.0","5.17","0","0","3","24","0","100.0","66.7","50.0","16.7","","","","0","0.0","1","50.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.7","4.7","29.9","29.9"
"780","Jalen Hurts","PHI","QB","1","2025","1","13","CHI","4","31","31.0","7.75","0","1","0","0","0","75.0","75.0","50.0","25.0","25.0","25.0","","0","0.0","0","0.0","1","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","18.3","18.3"
"781","Tyjae Spears","TEN","RB","1","2025","1","6","LV","5","31","31.0","6.20","0","0","0","0","0","100.0","80.0","40.0","20.0","","","","0","0.0","0","0.0","0","0.0","4","10.5","4","19","8.6","4.75","4.75","19.0","100.0","0","0.0","0","1","0","9.2","9.2","9.0","9.0"
"782","Jalen Hurts","PHI","QB","1","2025","1","11","DET","10","31","31.0","3.10","1","1","2","8","0","50.0","30.0","30.0","20.0","","","","1","50.0","1","33.3","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","14.5","14.5"
"783","Kareem Hunt","KC","RB","1","2025","1","2","PHI","8","31","31.0","3.88","0","1","0","0","0","87.5","75.0","25.0","12.5","","","","0","0.0","1","100.0","2","40.0","1","3.4","1","3","1.6","3.00","3.00","3.0","100.0","0","0.0","0","0","0","7.1","7.1","4.4","4.4"
"784","Alvin Kamara","NO","RB","1","2025","1","6","NE","10","31","31.0","3.10","0","0","0","0","0","80.0","70.0","30.0","","","","","0","0.0","2","66.7","4","66.7","5","19.2","5","45","19.8","9.00","9.00","45.0","100.0","0","0.0","0","0","0","15.7","15.7","12.6","12.6"
"785","Zach Charbonnet","SEA","RB","1","2025","1","15","IND","8","31","31.0","3.88","0","0","0","0","0","87.5","75.0","50.0","","","","","0","0.0","0","0.0","2","100.0","1","2.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.1","7.1","3.1","3.1"
"786","Keaton Mitchell","BLT","RB","1","2025","1","10","MIN","4","31","31.0","7.75","0","1","0","0","0","75.0","50.0","50.0","25.0","25.0","25.0","","0","0.0","0","0.0","2","22.2","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.7","3.7","3.1","3.1"
"787","Jacoby Brissett","ARZ","QB","1","2025","1","10","SEA","4","31","31.0","7.75","0","0","4","31","0","100.0","75.0","75.0","25.0","25.0","","","1","33.3","1","20.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","21.4","21.4"
"788","Kimani Vidal","LAC","RB","1","2025","2","1","NE","11","31","31.0","2.82","0","0","0","0","0","81.8","45.5","18.2","9.1","","","","1","50.0","1","25.0","2","40.0","3","9.7","2","20","12.6","10.00","6.67","20.0","66.7","0","0.0","0","0","0","11.6","11.6","7.1","7.1"
"789","Jerome Ford","CLV","RB","1","2025","1","2","BLT","6","31","31.0","5.17","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","6","12.5","5","23","10.6","4.60","3.83","23.0","83.3","0","0.0","0","0","0","11.8","11.8","10.4","10.4"
"790","Baker Mayfield","TB","QB","1","2025","1","18","CAR","4","31","31.0","7.75","0","0","4","31","0","100.0","100.0","75.0","25.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","14.2","14.2"
"791","Kene Nwangwu","NYJ","RB","1","2025","1","17","NE","6","31","31.0","5.17","0","0","0","0","0","83.3","66.7","33.3","16.7","16.7","","","2","100.0","3","100.0","3","75.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.5","5.5","3.1","3.1"
"792","Keaton Mitchell","BLT","RB","1","2025","1","17","GB","9","31","31.0","3.44","0","0","0","0","0","88.9","44.4","22.2","11.1","","","","0","0.0","1","12.5","3","16.7","2","10.0","2","7","6.5","3.50","3.50","7.0","100.0","0","0.0","0","0","0","10.0","10.0","5.8","5.8"
"793","Kenneth Gainwell","PIT","RB","1","2025","1","8","GB","5","31","31.0","6.20","0","0","0","0","0","80.0","60.0","60.0","20.0","","","","0","0.0","0","0.0","0","0.0","2","5.6","2","4","1.8","2.00","2.00","4.0","100.0","0","0.0","0","0","1","5.4","5.4","4.5","4.5"
"794","Geno Smith","LV","QB","1","2025","1","4","CHI","4","31","31.0","7.75","0","0","2","29","0","75.0","50.0","50.0","25.0","25.0","25.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","12.8","12.8"
"795","Jaylen Warren","PIT","RB","1","2025","1","9","IND","16","31","31.0","1.94","2","0","0","0","0","75.0","31.3","12.5","","","","","3","75.0","3","75.0","5","62.5","2","5.7","2","-2","-1.0","-1.00","-1.00","-2.0","100.0","0","0.0","0","0","0","15.1","15.1","16.9","16.9"
"796","Justin Herbert","LAC","QB","1","2025","1","2","LV","9","31","31.0","3.44","0","2","3","26","0","55.6","44.4","44.4","11.1","","","","0","0.0","0","0.0","2","28.6","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","19.8","19.8"
"797","George Holani","SEA","RB","1","2025","1","10","ARZ","7","31","31.0","4.43","1","0","0","0","0","85.7","85.7","71.4","","","","","0","0.0","1","25.0","3","27.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.0","6.0","9.1","9.1"
"798","Trevor Lawrence","JAX","QB","1","2025","2","1","BUF","6","31","31.0","5.17","0","0","2","28","0","83.3","33.3","33.3","33.3","16.7","","","1","100.0","3","100.0","4","57.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.4","6.4","21.4","21.4"
"799","Ashton Jeanty","LV","RB","1","2025","1","13","LAC","15","31","31.0","2.07","0","0","0","0","0","66.7","33.3","26.7","","","","","2","66.7","2","66.7","2","66.7","6","26.1","6","30","18.2","5.00","5.00","30.0","100.0","0","0.0","0","0","0","18.0","18.0","12.1","12.1"
"800","Kareem Hunt","KC","RB","1","2025","1","14","HST","12","30","30.0","2.50","1","0","0","0","0","91.7","41.7","16.7","","","","","1","100.0","1","50.0","4","80.0","1","3.0","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","11.6","11.6","9.0","9.0"
"801","Ashton Jeanty","LV","RB","1","2025","1","14","DEN","10","30","30.0","3.00","0","0","0","0","0","90.0","70.0","30.0","","","","","0","0.0","0","0.0","1","100.0","4","12.5","2","8","3.8","4.00","2.00","8.0","50.0","0","0.0","0","1","0","12.5","12.5","5.8","5.8"
"802","Braelon Allen","NYJ","RB","1","2025","1","3","TB","6","30","30.0","5.00","0","0","0","0","0","83.3","83.3","50.0","","","","","0","0.0","0","0.0","0","0.0","2","5.6","2","17","8.6","8.50","8.50","17.0","100.0","0","0.0","1","1","0","6.7","6.7","6.7","6.7"
"803","Hunter Luepke","DAL","FB","1","2025","1","17","WAS","7","30","30.0","4.29","0","0","0","0","0","100.0","71.4","42.9","","","","","0","0.0","0","0.0","0","0.0","1","2.7","1","14","4.6","14.00","14.00","14.0","100.0","0","0.0","0","0","0","4.9","4.9","5.4","5.4"
"804","Christian McCaffrey","SF","RB","1","2025","1","10","LA","12","30","30.0","2.50","0","0","0","0","0","83.3","50.0","25.0","","","","","0","0.0","0","0.0","2","33.3","9","23.1","8","66","20.7","8.25","7.33","66.0","88.9","0","0.0","0","3","0","23.4","23.4","17.6","17.6"
"805","Rico Dowdle","CAR","RB","1","2025","1","3","ATL","10","30","30.0","3.00","1","0","0","0","0","70.0","50.0","40.0","","","","","2","66.7","3","75.0","4","66.7","1","4.2","1","8","6.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","9.8","9.8","10.8","10.8"
"806","De'Von Achane","MIA","RB","1","2025","1","2","NE","11","30","30.0","2.73","0","0","0","0","0","63.6","45.5","27.3","","","","","0","0.0","0","0.0","0","0.0","10","31.3","8","92","29.2","11.50","9.20","92.0","80.0","1","50.0","0","0","0","20.2","20.2","26.2","26.2"
"807","Patrick Mahomes","KC","QB","1","2025","1","12","IND","4","30","30.0","7.50","0","0","4","30","0","100.0","75.0","75.0","25.0","","","","0","0.0","0","0.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","18.1","18.1"
"808","Jeremy McNichols","WAS","RB","1","2025","1","13","DEN","6","30","30.0","5.00","0","0","0","0","0","83.3","50.0","50.0","16.7","16.7","","","0","0.0","0","0.0","0","0.0","2","4.0","2","0","0.0","","0.00","0.0","100.0","0","0.0","0","1","0","6.7","6.7","5.0","5.0"
"809","Josh Allen","BUF","QB","1","2025","1","1","BLT","14","30","30.0","2.14","2","0","5","27","1","64.3","35.7","28.6","","","","","5","71.4","6","75.0","8","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.7","13.7","38.8","38.8"
"810","Patrick Mahomes","KC","QB","1","2025","1","8","WAS","4","30","30.0","7.50","0","0","3","31","0","75.0","75.0","75.0","25.0","25.0","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","25.0","25.0"
"811","Jordan Mason","MIN","RB","1","2025","1","2","ATL","9","30","30.0","3.33","0","0","0","0","0","77.8","55.6","33.3","","","","","0","0.0","0","0.0","0","0.0","3","14.3","2","8","5.1","4.00","2.67","8.0","66.7","0","0.0","0","0","0","8.9","8.9","5.8","5.8"
"812","Emari Demercado","ARZ","RB","1","2025","1","16","ATL","5","30","30.0","6.00","0","0","0","0","0","80.0","80.0","80.0","20.0","","","","0","0.0","0","0.0","0","0.0","1","3.2","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","3.0","3.0"
"813","Jacory Croskey-Merritt","WAS","RB","1","2025","1","10","DET","11","30","30.0","2.73","0","0","0","0","0","90.9","54.5","18.2","","","","","0","0.0","1","33.3","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.1","7.1","3.0","3.0"
"814","C.J. Stroud","HST","QB","1","2025","1","8","SF","7","30","30.0","4.29","0","0","3","25","0","85.7","42.9","28.6","14.3","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.4","3.4","22.7","22.7"
"815","RJ Harvey","DEN","RB","1","2025","1","11","KC","11","30","30.0","2.73","0","0","0","0","0","81.8","54.5","18.2","","","","","0","0.0","1","33.3","3","50.0","3","7.9","3","20","6.8","6.67","6.67","20.0","100.0","0","0.0","0","1","0","13.2","13.2","8.0","8.0"
"816","Caleb Williams","CHI","QB","1","2025","1","16","GB","3","30","30.0","10.00","0","0","3","30","0","100.0","100.0","100.0","33.3","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","21.0","21.0"
"817","Taysom Hill","NO","TE","1","2025","1","9","LA","4","30","30.0","7.50","0","0","0","0","0","75.0","25.0","25.0","25.0","25.0","25.0","","0","0.0","1","100.0","2","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.7","3.7","3.0","3.0"
"818","Isiah Pacheco","KC","RB","1","2025","1","14","HST","9","30","30.0","3.33","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.4","4.4","3.0","3.0"
"819","Woody Marks","HST","RB","1","2025","1","15","ARZ","7","30","30.0","4.29","0","0","0","0","0","71.4","57.1","42.9","14.3","","","","1","20.0","1","14.3","2","16.7","1","3.4","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","6.6","6.6","4.8","4.8"
"820","DJ Giddens","IND","RB","1","2025","1","18","HST","8","30","30.0","3.75","0","0","0","0","0","100.0","62.5","37.5","","","","","0","0.0","0","0.0","3","60.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.5","6.5","3.0","3.0"
"821","C.J. Stroud","HST","QB","1","2025","1","5","BLT","1","30","30.0","30.00","0","0","1","30","0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","28.8","28.8"
"822","Jaret Patterson","LAC","RB","1","2025","1","8","MIN","11","30","30.0","2.73","0","0","0","0","0","81.8","54.5","18.2","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.4","5.4","3.0","3.0"
"823","Malachi Corley","CLV","WR","1","2025","1","16","BUF","3","30","30.0","10.00","0","0","0","0","0","100.0","100.0","66.7","66.7","","","","0","0.0","0","0.0","1","12.5","2","6.7","2","11","7.0","5.50","5.50","11.0","100.0","0","0.0","0","0","0","5.3","5.3","6.1","6.1"
"824","Zavier Scott","MIN","RB","1","2025","1","3","CIN","8","30","30.0","3.75","0","1","0","0","0","87.5","50.0","25.0","12.5","","","","0","0.0","0","0.0","0","0.0","1","4.2","1","20","9.9","20.00","20.00","20.0","100.0","0","0.0","0","0","0","5.4","5.4","6.0","6.0"
"825","Josh Jacobs","GB","RB","1","2025","1","3","CLV","16","30","30.0","1.88","0","1","0","0","0","68.8","31.3","6.3","","","","","2","100.0","2","100.0","4","100.0","9","36.0","5","44","24.0","8.80","4.89","44.0","55.6","0","0.0","0","0","0","24.6","24.6","12.4","12.4"
"826","Saquon Barkley","PHI","RB","1","2025","1","5","DEN","6","30","30.0","5.00","0","0","0","0","0","83.3","66.7","16.7","16.7","16.7","","","0","0.0","0","0.0","0","0.0","3","7.9","3","58","20.7","19.33","19.33","58.0","100.0","1","50.0","0","0","0","7.4","7.4","17.8","17.8"
"827","Patrick Mahomes","KC","QB","1","2025","1","13","DAL","3","30","30.0","10.00","0","0","3","30","0","100.0","100.0","66.7","66.7","33.3","","","0","0.0","0","0.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","29.4","29.4"
"828","Kimani Vidal","LAC","RB","1","2025","1","9","TEN","12","30","30.0","2.50","0","1","0","0","0","83.3","41.7","25.0","","","","","1","33.3","1","33.3","1","20.0","1","3.4","0","0","0.0","","0.00","0.0","","0","0.0","1","1","0","9.0","9.0","3.0","3.0"
"829","Breece Hall","NYJ","RB","1","2025","1","2","BUF","10","29","29.0","2.90","0","0","0","0","0","70.0","50.0","40.0","10.0","","","","0","0.0","0","0.0","0","0.0","2","9.1","2","9","10.8","4.50","4.50","9.0","100.0","0","0.0","0","0","0","7.9","7.9","5.8","5.8"
"830","Kenneth Walker","SEA","RB","1","2025","1","14","ATL","10","29","29.0","2.90","0","0","0","0","0","80.0","40.0","20.0","10.0","","","","0","0.0","0","0.0","3","75.0","2","6.7","1","-1","-0.4","-1.00","-0.50","-1.0","50.0","0","0.0","0","0","0","10.4","10.4","3.8","3.8"
"831","Emari Demercado","ARZ","RB","1","2025","1","18","LA","2","29","29.0","14.50","0","0","0","0","0","100.0","100.0","100.0","100.0","50.0","","","0","0.0","0","0.0","0","0.0","1","3.1","1","28","10.3","28.00","28.00","28.0","100.0","0","0.0","0","0","0","2.5","2.5","6.7","6.7"
"832","Omarion Hampton","LAC","RB","1","2025","1","17","HST","14","29","29.0","2.07","1","0","0","0","0","64.3","50.0","21.4","","","","","2","100.0","3","100.0","3","75.0","8","25.0","8","31","13.1","3.88","3.88","31.0","100.0","0","0.0","0","1","0","22.1","22.1","20.0","20.0"
"833","Tyrone Tracy","NYG","RB","1","2025","1","3","KC","7","29","29.0","4.14","0","0","0","0","0","100.0","57.1","28.6","14.3","","","","0","0.0","0","0.0","0","0.0","2","6.3","2","7","4.4","3.50","3.50","7.0","100.0","0","0.0","0","0","0","6.4","6.4","5.6","5.6"
"834","Rico Dowdle","CAR","RB","1","2025","1","16","TB","9","29","29.0","3.22","0","0","0","0","0","66.7","55.6","22.2","11.1","","","","0","0.0","0","0.0","1","25.0","4","12.5","4","14","7.3","3.50","3.50","14.0","100.0","0","0.0","0","0","0","11.2","11.2","8.3","8.3"
"835","Javonte Williams","DAL","RB","1","2025","1","6","CAR","13","29","29.0","2.23","0","0","0","0","0","69.2","46.2","23.1","","","","","0","0.0","1","50.0","3","75.0","8","23.5","5","5","1.9","1.00","0.63","5.0","62.5","0","0.0","2","3","0","23.2","23.2","8.4","8.4"
"836","Michael Carter","ARZ","RB","1","2025","1","17","CIN","7","29","29.0","4.14","0","0","0","0","0","100.0","42.9","28.6","14.3","","","","0","0.0","0","0.0","0","0.0","4","10.8","2","14","6.6","7.00","3.50","14.0","50.0","0","0.0","0","0","0","9.4","9.4","6.3","6.3"
"837","Spencer Rattler","NO","QB","1","2025","1","1","ARZ","4","29","29.0","7.25","0","0","2","21","0","100.0","75.0","75.0","25.0","","","","0","0.0","0","0.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","11.5","11.5"
"838","Dylan Sampson","CLV","RB","1","2025","1","1","CIN","12","29","29.0","2.42","0","0","0","0","0","66.7","58.3","16.7","","","","","0","0.0","1","20.0","2","33.3","8","17.8","8","64","22.1","8.00","8.00","64.0","100.0","0","0.0","0","2","0","21.1","21.1","17.3","17.3"
"839","Jacory Croskey-Merritt","WAS","RB","1","2025","1","18","PHI","13","29","29.0","2.23","0","0","0","0","0","76.9","38.5","15.4","","","","","3","37.5","3","33.3","5","38.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.7","10.7","2.9","2.9"
"840","Jordan Love","GB","QB","1","2025","1","15","DEN","3","29","29.0","9.67","0","0","3","29","0","100.0","66.7","33.3","33.3","33.3","33.3","","0","0.0","0","0.0","1","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","15.9","15.9"
"841","Trevor Lawrence","JAX","QB","1","2025","1","12","ARZ","5","29","29.0","5.80","0","0","2","23","0","60.0","60.0","40.0","20.0","20.0","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","21.1","21.1"
"842","Shedeur Sanders","CLV","QB","1","2025","1","14","TEN","3","29","29.0","9.67","1","0","3","29","1","100.0","100.0","100.0","33.3","","","","0","0.0","1","33.3","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","34.5","34.5"
"843","Jaydon Blue","DAL","RB","1","2025","1","8","DEN","8","29","29.0","3.63","0","1","0","0","0","62.5","37.5","37.5","12.5","","","","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.8","4.8","2.9","2.9"
"844","Jordan Mason","MIN","RB","1","2025","1","15","DAL","10","29","29.0","2.90","0","0","0","0","0","80.0","40.0","20.0","","","","","1","33.3","1","25.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","2.9","2.9"
"845","Sean Tucker","TB","RB","1","2025","1","14","NO","7","29","29.0","4.14","1","0","0","0","0","85.7","71.4","28.6","14.3","","","","1","100.0","1","100.0","2","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.2","5.2","8.9","8.9"
"846","Jaydon Blue","DAL","RB","1","2025","1","7","WAS","7","29","29.0","4.14","0","0","0","0","0","85.7","57.1","28.6","","","","","0","0.0","0","0.0","0","0.0","1","3.3","1","5","1.9","5.00","5.00","5.0","100.0","0","0.0","0","0","0","4.9","4.9","4.4","4.4"
"847","Jaret Patterson","LAC","RB","1","2025","1","18","DEN","8","29","29.0","3.63","0","0","0","0","0","75.0","37.5","25.0","12.5","","","","0","0.0","0","0.0","0","0.0","4","9.1","3","8","5.9","2.67","2.00","8.0","75.0","0","0.0","0","0","0","9.8","9.8","6.7","6.7"
"848","Bhayshul Tuten","JAX","RB","1","2025","1","9","LV","9","29","29.0","3.22","1","0","0","0","0","66.7","55.6","33.3","11.1","","","","2","22.2","2","16.7","6","30.0","1","2.9","1","-3","-1.4","-3.00","-3.00","-3.0","100.0","0","0.0","0","0","0","11.1","11.1","9.6","9.6"
"849","Chuba Hubbard","CAR","RB","1","2025","1","15","NO","8","29","29.0","3.63","0","0","0","0","0","87.5","62.5","25.0","12.5","","","","0","0.0","0","0.0","1","33.3","1","4.2","1","9","5.5","9.00","9.00","9.0","100.0","0","0.0","0","0","0","6.3","6.3","4.8","4.8"
"850","Bo Nix","DEN","QB","1","2025","2","2","BUF","12","29","29.0","2.42","0","0","3","18","0","58.3","50.0","33.3","8.3","","","","0","0.0","2","66.7","5","62.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.2","10.2","25.1","25.1"
