"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"3093","Julius Chestnut","TEN","RB","1","2024","1","7","BUF","1","2.5","1","9","4.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"3094","Tyler Higbee","LA","TE","1","2024","1","17","ARZ","3","9.4","2","9","4.8","4.50","3.00","9.0","66.7","0","0.0","1","1","0","2.9","2.9","2.9","0.9"
"3095","Ty Chandler","MIN","RB","1","2024","1","5","NYJ","2","6.3","2","9","4.4","4.50","4.50","9.0","100.0","0","0.0","0","0","0","5.9","5.9","5.9","3.9"
"3096","Kendrick Bourne","NE","WR","1","2024","1","6","HST","2","6.1","2","9","3.7","4.50","4.50","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3097","Brian Robinson","WAS","RB","1","2024","1","11","PHI","1","3.1","1","9","4.7","9.00","9.00","9.0","100.0","0","0.0","0","0","0","14.2","14.2","14.2","13.2"
"3098","Brandon Powell","MIN","WR","1","2024","1","9","IND","1","2.9","1","9","2.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3099","Will Dissly","LAC","TE","1","2024","1","9","CLV","3","11.1","2","9","3.2","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3100","Nick Vannett","TEN","TE","1","2024","1","3","GB","2","5.9","2","9","3.5","4.50","4.50","9.0","100.0","1","50.0","1","1","0","8.9","8.9","8.9","6.9"
"3101","T.J. Hockenson","MIN","TE","1","2024","1","18","DET","8","19.5","2","9","5.4","4.50","1.13","9.0","25.0","0","0.0","1","1","0","2.9","2.9","2.9","0.9"
"3102","James Conner","ARZ","RB","1","2024","1","4","WAS","1","4.5","1","9","6.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","18.3","18.3","18.3","17.3"
"3103","Darnell Washington","PIT","TE","1","2024","2","1","BLT","2","6.7","1","9","3.3","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3104","Breece Hall","NYJ","RB","1","2024","1","8","NE","2","7.1","1","9","3.9","9.00","4.50","9.0","50.0","0","0.0","0","1","0","9.9","9.9","9.9","8.9"
"3105","Kimani Vidal","LAC","RB","1","2024","1","7","ARZ","1","2.6","1","9","2.6","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"3106","KhaDarel Hodge","ATL","WR","1","2024","1","9","DAL","1","4.2","1","9","4.1","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3107","Ezekiel Elliott","DAL","RB","1","2024","1","1","CLV","2","6.3","2","9","5.0","4.50","4.50","9.0","100.0","0","0.0","0","1","0","12.9","12.9","12.9","10.9"
"3108","Bijan Robinson","ATL","RB","1","2024","1","14","MIN","2","5.4","2","9","2.6","4.50","4.50","9.0","100.0","0","0.0","0","1","0","20.1","20.1","20.1","18.1"
"3109","James Cook","BUF","RB","1","2024","1","4","BLT","1","3.2","1","9","4.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","5.8","5.8","5.8","4.8"
"3110","Ty Johnson","BUF","RB","1","2024","1","13","SF","1","5.6","1","9","5.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","4.7","4.7","4.7","3.7"
"3111","Dante Pettis","NO","WR","1","2024","1","11","CLV","1","3.4","1","9","3.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3112","Audric Estime","DEN","RB","1","2024","1","11","ATL","3","9.1","3","9","2.9","3.00","3.00","9.0","100.0","0","0.0","0","0","0","5.5","5.5","5.5","2.5"
"3113","Kendric Pryor","CIN","WR","1","2024","1","9","LV","1","2.6","1","9","3.6","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3114","Tyler Goodson","IND","RB","1","2024","1","10","BUF","3","8.6","2","9","3.3","4.50","3.00","9.0","66.7","1","50.0","1","1","0","8.9","8.9","8.9","6.9"
"3115","KhaDarel Hodge","ATL","WR","1","2024","1","17","WAS","4","11.4","1","9","4.0","9.00","2.25","9.0","25.0","0","0.0","1","1","0","1.9","1.9","1.9","0.9"
"3116","Peyton Hendershot","KC","TE","1","2024","1","9","TB","1","2.3","1","9","3.1","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3117","Jaxon Smith-Njigba","SEA","WR","1","2024","1","7","ATL","6","20.7","3","9","3.7","3.00","1.50","9.0","50.0","0","0.0","0","0","0","5.3","5.3","5.3","2.3"
"3118","Bijan Robinson","ATL","RB","1","2024","1","16","NYG","2","7.4","2","9","4.5","4.50","4.50","9.0","100.0","0","0.0","0","1","0","24.3","24.3","24.3","22.3"
"3119","Trey Sermon","IND","RB","1","2024","1","15","DEN","2","5.3","2","9","5.2","4.50","4.50","9.0","100.0","0","0.0","0","0","0","3.2","3.2","3.2","1.2"
"3120","James Cook","BUF","RB","1","2024","1","14","LA","2","5.4","2","9","2.6","4.50","4.50","9.0","100.0","0","0.0","0","0","0","4.9","4.9","4.9","2.9"
"3121","Sean Tucker","TB","RB","1","2024","1","7","BLT","2","4.4","1","9","2.4","9.00","4.50","9.0","50.0","0","0.0","0","0","0","4.8","4.8","4.8","3.8"
"3122","Austin Hooper","NE","TE","1","2024","1","5","MIA","3","8.8","1","9","5.6","9.00","3.00","9.0","33.3","0","0.0","0","2","0","1.9","1.9","1.9","0.9"
"3123","Tip Reiman","ARZ","TE","1","2024","1","13","MIN","1","2.2","1","9","3.5","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3124","David Njoku","CLV","TE","1","2024","1","12","PIT","4","14.8","1","9","4.1","9.00","2.25","9.0","25.0","0","0.0","1","2","0","3.9","3.9","3.9","2.9"
"3125","Troy Franklin","DEN","WR","1","2024","1","15","IND","4","12.1","2","9","6.9","4.50","2.25","9.0","50.0","0","0.0","0","1","0","2.9","2.9","2.9","0.9"
"3126","Hunter Henry","NE","TE","1","2024","1","3","NYJ","3","11.5","2","9","7.5","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3127","Allen Lazard","NYJ","WR","1","2024","1","17","BUF","3","9.4","1","9","4.6","9.00","3.00","9.0","33.3","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3128","Tyler Allgeier","ATL","RB","1","2024","1","7","SEA","1","2.8","1","9","3.7","9.00","9.00","9.0","100.0","0","0.0","0","0","0","5.5","5.5","5.5","4.5"
"3129","Drew Sample","CIN","TE","1","2024","1","11","LAC","2","4.0","1","9","2.5","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.5","1.5","1.5","0.5"
"3130","Pierre Strong","CLV","RB","1","2024","1","7","CIN","2","3.8","1","9","3.2","9.00","4.50","9.0","50.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"3131","Ameer Abdullah","LV","RB","1","2024","1","5","DEN","3","8.1","3","9","3.9","3.00","3.00","9.0","100.0","0","0.0","0","1","0","14.1","14.1","14.1","11.1"
"3132","DJ Chark","LAC","WR","1","2024","1","14","KC","1","3.3","1","9","4.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3133","Quentin Johnston","LAC","WR","1","2024","1","4","KC","5","18.5","1","9","5.0","9.00","1.80","9.0","20.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3134","Tyrone Tracy","NYG","RB","1","2024","1","7","PHI","3","10.3","3","9","8.6","3.00","3.00","9.0","100.0","0","0.0","0","0","0","6.2","6.2","6.2","3.2"
"3135","Pierre Strong","CLV","RB","1","2024","1","14","PIT","2","4.9","2","9","4.2","4.50","4.50","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3136","Odell Beckham","MIA","WR","1","2024","1","13","GB","2","4.3","1","9","2.5","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3137","Isaiah Likely","BLT","TE","1","2024","1","17","HST","1","5.9","1","9","4.9","9.00","9.00","9.0","100.0","1","50.0","1","1","0","7.9","7.9","7.9","6.9"
"3138","Cam Grandy","CIN","TE","1","2024","1","18","PIT","1","2.2","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3139","Jameson Williams","DET","WR","1","2024","1","3","ARZ","3","13.0","1","9","4.5","9.00","3.00","9.0","33.3","0","0.0","0","0","0","1.2","1.2","1.2","0.2"
"3140","Saquon Barkley","PHI","RB","1","2024","1","3","NO","4","10.5","4","9","2.9","2.25","2.25","9.0","100.0","0","0.0","0","1","0","33.6","33.6","33.6","29.6"
"3141","Demarcus Robinson","LA","WR","1","2024","1","7","LV","3","13.0","1","9","5.8","9.00","3.00","9.0","33.3","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3142","Chris Brooks","GB","RB","1","2024","1","15","SEA","1","3.7","1","9","3.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"3143","Jahmyr Gibbs","DET","RB","1","2024","1","12","IND","3","8.3","3","9","3.3","3.00","3.00","9.0","100.0","0","0.0","0","0","0","24.9","24.9","24.9","21.9"
"3144","Antonio Gibson","NE","RB","1","2024","1","7","JAX","1","2.7","1","9","3.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3145","Jordan Mason","SF","RB","1","2024","1","6","SEA","2","7.1","1","9","3.5","9.00","4.50","9.0","50.0","0","0.0","1","1","0","9.2","9.2","9.2","8.2"
"3146","Tanner Hudson","CIN","TE","1","2024","1","15","TEN","1","2.7","1","9","3.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3147","Kenneth Gainwell","PHI","RB","1","2024","1","18","NYG","4","9.8","2","9","3.3","4.50","2.25","9.0","50.0","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"3148","Brandon Johnson","PIT","WR","1","2024","1","5","DAL","1","3.6","1","9","6.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3149","Jaxon Smith-Njigba","SEA","WR","1","2024","1","18","LA","4","14.8","4","9","4.0","2.25","2.25","9.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","1.3"
"3150","Trey Sermon","IND","RB","1","2024","1","9","MIN","1","3.7","1","9","5.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3151","Kenneth Gainwell","PHI","RB","1","2024","1","10","DAL","1","4.5","1","9","4.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","4.9","4.9","4.9","3.9"
"3152","Cole Kmet","CHI","TE","1","2024","1","16","DET","2","5.0","2","9","2.7","4.50","4.50","9.0","100.0","1","50.0","1","1","0","8.9","8.9","8.9","6.9"
"3153","Braelon Allen","NYJ","RB","1","2024","1","1","SF","1","3.4","1","9","4.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","1.7"
"3154","Josh Reynolds","DEN","WR","1","2024","1","5","LV","2","7.4","1","9","4.4","9.00","4.50","9.0","50.0","1","50.0","1","1","0","7.9","7.9","7.9","6.9"
"3155","Malik Washington","MIA","WR","1","2024","1","7","IND","3","11.5","2","9","5.6","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3156","Jalin Hyatt","NYG","WR","1","2024","1","16","ATL","2","5.1","1","9","4.3","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3157","Devin Singletary","NYG","RB","1","2024","1","17","IND","1","4.3","1","9","2.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","4.0","4.0","4.0","3.0"
"3158","Nick Westbrook-Ikhine","TEN","WR","1","2024","1","6","IND","2","7.4","1","9","9.5","9.00","4.50","9.0","50.0","1","100.0","1","1","0","7.9","7.9","7.9","6.9"
"3159","Dan Chisena","CAR","WR","1","2024","1","17","TB","1","3.6","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3160","Tylan Wallace","BLT","WR","1","2024","1","15","NYG","1","4.0","1","8","2.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3161","Dante Pettis","NO","WR","1","2024","1","10","ATL","1","4.0","1","8","3.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3162","Isaiah Davis","NYJ","RB","1","2024","1","17","BUF","1","3.1","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","5.3","5.3","5.3","4.3"
"3163","Tyler Conklin","NYJ","TE","1","2024","1","10","ARZ","2","5.7","1","8","5.3","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3164","D'Wayne Eskridge","MIA","WR","1","2024","1","17","CLV","1","3.8","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3165","Luke McCaffrey","WAS","WR","1","2024","1","8","CHI","2","5.3","1","8","2.5","8.00","4.00","8.0","50.0","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3166","Trent Sherfield","MIN","WR","1","2024","1","4","GB","1","3.6","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3167","Olamide Zaccheaus","WAS","WR","1","2024","1","10","PIT","3","8.8","1","8","4.0","8.00","2.67","8.0","33.3","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3168","Brock Wright","DET","TE","1","2024","1","8","TEN","1","5.3","1","8","8.5","8.00","8.00","8.0","100.0","1","25.0","1","1","0","7.8","7.8","7.8","6.8"
"3169","Bryce Oliver","TEN","WR","1","2024","1","15","CIN","2","5.3","1","8","2.7","8.00","4.00","8.0","50.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3170","Roschon Johnson","CHI","RB","1","2024","1","11","GB","1","3.2","1","8","3.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","11.1","11.1","11.1","10.1"
"3171","Hayden Hurst","LAC","TE","1","2024","1","16","DEN","1","3.2","1","8","2.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3172","Darius Slayton","NYG","WR","1","2024","1","13","DAL","5","15.6","2","8","4.5","4.00","1.60","8.0","40.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3173","Tyjae Spears","TEN","RB","1","2024","1","11","MIN","3","9.7","2","8","2.7","4.00","2.67","8.0","66.7","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3174","JuJu Smith-Schuster","KC","WR","1","2024","1","11","BUF","1","3.0","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3175","Ty Johnson","BUF","RB","1","2024","2","2","BLT","1","4.5","1","8","6.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","4.9","4.9","4.9","3.9"
"3176","De'Von Achane","MIA","RB","1","2024","1","7","IND","3","11.5","2","8","5.0","4.00","2.67","8.0","66.7","0","0.0","0","0","0","10.5","10.5","10.5","8.5"
"3177","Carson Steele","KC","RB","1","2024","1","8","LV","1","2.6","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.4","2.4","2.4","1.4"
"3178","Roschon Johnson","CHI","RB","1","2024","1","9","ARZ","3","7.3","2","8","3.7","4.00","2.67","8.0","66.7","0","0.0","0","1","0","4.1","4.1","4.1","2.1"
"3179","Jamaal Williams","NO","RB","1","2024","1","4","ATL","2","5.6","2","8","3.3","4.00","4.00","8.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","1.9"
"3180","KaVontae Turpin","DAL","WR","1","2024","1","12","WAS","1","3.1","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3181","Velus Jones","CHI","WR","1","2024","1","1","TEN","1","3.4","1","8","8.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"3182","Durham Smythe","MIA","TE","1","2024","1","2","BUF","1","2.6","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3183","Ja'Tavion Sanders","CAR","TE","1","2024","1","2","LAC","2","7.7","2","8","9.5","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3184","Breece Hall","NYJ","RB","1","2024","1","17","BUF","1","3.1","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","6.3","6.3","6.3","5.3"
"3185","Marvin Mims","DEN","WR","1","2024","1","8","CAR","2","5.1","1","8","2.5","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3186","Johnny Mundt","MIN","TE","1","2024","1","7","DET","5","18.5","4","8","3.1","2.00","1.60","8.0","80.0","0","0.0","0","0","0","4.8","4.8","4.8","0.8"
"3187","Cam Akers","HST","RB","1","2024","1","3","MIN","1","2.3","1","8","2.6","8.00","8.00","8.0","100.0","1","100.0","1","1","0","9.9","9.9","9.9","8.9"
"3188","Payne Durham","TB","TE","1","2024","1","3","DEN","1","3.0","1","8","4.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3189","Trent Sherfield","MIN","WR","1","2024","2","1","LA","3","7.5","2","8","3.3","4.00","2.67","8.0","66.7","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3190","Lil'Jordan Humphrey","DEN","WR","1","2024","1","6","LAC","1","3.0","1","8","3.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3191","Durham Smythe","MIA","TE","1","2024","1","12","NE","1","2.5","1","8","2.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3192","Jake Bobo","SEA","WR","1","2024","1","15","GB","1","3.0","1","8","4.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3193","Devin Duvernay","JAX","WR","1","2024","1","14","TEN","3","9.7","3","8","3.6","2.67","2.67","8.0","100.0","0","0.0","0","0","0","3.1","3.1","3.1","0.1"
"3194","Jonathan Mingo","DAL","WR","1","2024","1","12","WAS","2","6.3","1","8","3.2","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3195","Jermaine Burton","CIN","WR","1","2024","1","11","LAC","4","8.0","1","8","2.2","8.00","2.00","8.0","25.0","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3196","Amari Cooper","BUF","WR","1","2024","2","1","DEN","3","11.5","2","8","2.9","4.00","2.67","8.0","66.7","0","0.0","1","1","0","2.8","2.8","2.8","0.8"
"3197","Javonte Williams","DEN","RB","1","2024","1","15","IND","3","9.1","2","8","6.2","4.00","2.67","8.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"3198","Samaje Perine","KC","RB","1","2024","1","11","BUF","4","12.1","2","8","4.1","4.00","2.00","8.0","50.0","0","0.0","1","1","0","2.8","2.8","2.8","0.8"
"3199","Josiah Deguara","JAX","TE","1","2024","1","3","BUF","1","2.2","1","8","4.0","8.00","8.00","8.0","100.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3200","Tylan Wallace","BLT","WR","1","2024","1","11","PIT","1","3.0","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3201","Malik Washington","MIA","WR","1","2024","1","13","GB","4","8.7","2","8","2.2","4.00","2.00","8.0","50.0","0","0.0","0","1","0","2.8","2.8","2.8","0.8"
"3202","Bo Melton","GB","WR","1","2024","1","7","HST","1","3.0","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3203","D'Onta Foreman","CLV","RB","1","2024","1","18","BLT","1","2.9","1","8","4.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","3.5"
"3204","Jha'Quan Jackson","TEN","WR","1","2024","1","9","NE","2","6.1","1","8","3.3","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.3","1.3","1.3","0.3"
"3205","Ty Chandler","MIN","RB","1","2024","1","4","GB","1","3.6","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3206","Tip Reiman","ARZ","TE","1","2024","1","15","NE","3","9.4","2","8","3.4","4.00","2.67","8.0","66.7","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3207","Braelon Allen","NYJ","RB","1","2024","1","18","MIA","3","8.1","2","8","2.9","4.00","2.67","8.0","66.7","0","0.0","0","0","0","4.3","4.3","4.3","2.3"
"3208","Luke Farrell","JAX","TE","1","2024","1","16","LV","3","7.7","2","8","3.2","4.00","2.67","8.0","66.7","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3209","Darnell Washington","PIT","TE","1","2024","1","17","KC","1","2.7","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3210","Trent Sherfield","MIN","WR","1","2024","1","3","HST","1","3.6","1","8","4.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3211","Antonio Gibson","NE","RB","1","2024","1","3","NYJ","3","11.5","3","8","6.7","2.67","2.67","8.0","100.0","0","0.0","0","0","0","6.7","6.7","6.7","3.7"
"3212","Drew Sample","CIN","TE","1","2024","1","15","TEN","1","2.7","1","8","3.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3213","Bijan Robinson","ATL","RB","1","2024","1","17","WAS","5","14.3","3","8","3.6","2.67","1.60","8.0","60.0","0","0.0","0","0","0","24.8","24.8","24.8","21.8"
"3214","Blake Whiteheart","CLV","TE","1","2024","1","17","MIA","1","2.1","1","8","4.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3215","Ja'Tavion Sanders","CAR","TE","1","2024","1","10","NYG","2","8.0","2","8","6.3","4.00","4.00","8.0","100.0","1","100.0","2","2","0","8.8","8.8","8.8","6.8"
"3216","Antonio Gibson","NE","RB","1","2024","1","16","BUF","2","5.6","2","8","3.1","4.00","4.00","8.0","100.0","0","0.0","0","0","0","5.6","5.6","5.6","3.6"
"3217","DeAndre Hopkins","TEN","WR","1","2024","1","1","CHI","1","3.1","1","8","6.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3218","Jake Bobo","SEA","WR","1","2024","1","12","ARZ","1","3.2","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3219","Jahan Dotson","PHI","WR","1","2024","1","3","NO","2","5.3","2","8","2.6","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3220","Deuce Vaughn","DAL","RB","1","2024","1","3","BLT","1","2.0","1","8","2.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3221","Tyreek Hill","MIA","WR","1","2024","1","7","IND","2","7.7","1","8","5.0","8.00","4.00","8.0","50.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3222","Mecole Hardman","KC","WR","1","2024","1","8","LV","1","2.6","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3223","Tank Bigsby","JAX","RB","1","2024","1","8","GB","2","6.3","2","8","2.6","4.00","4.00","8.0","100.0","0","0.0","0","0","0","10.6","10.6","10.6","8.6"
"3224","Javonte Williams","DEN","RB","1","2024","1","8","CAR","5","12.8","4","8","2.5","2.00","1.60","8.0","80.0","0","0.0","0","0","0","9.2","9.2","9.2","5.2"
"3225","Chig Okonkwo","TEN","TE","1","2024","1","14","JAX","4","12.5","3","8","4.8","2.67","2.00","8.0","75.0","0","0.0","0","0","0","3.8","3.8","3.8","0.8"
"3226","Travis Kelce","KC","TE","1","2024","1","11","BUF","4","12.1","2","8","4.1","4.00","2.00","8.0","50.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3227","Chase Brown","CIN","RB","1","2024","1","5","BLT","3","7.7","3","8","2.0","2.67","2.67","8.0","100.0","1","20.0","1","2","0","16.4","16.4","16.4","13.4"
"3228","Jerome Ford","CLV","RB","1","2024","1","12","PIT","1","3.7","1","8","3.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.7","3.7","3.7","2.7"
"3229","Julian Hill","MIA","TE","1","2024","1","12","NE","2","5.0","1","8","2.5","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3230","Luke McCaffrey","WAS","WR","1","2024","1","12","DAL","1","2.6","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3231","Andrew Ogletree","IND","TE","1","2024","1","11","NYJ","1","3.3","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3232","Nate Adkins","DEN","TE","1","2024","1","5","LV","1","3.7","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3233","Austin Hooper","NE","TE","1","2024","1","9","TEN","1","2.4","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3234","Derius Davis","LAC","WR","1","2024","1","6","DEN","2","5.9","1","8","3.4","8.00","4.00","8.0","50.0","0","0.0","0","1","0","3.2","3.2","3.2","2.2"
"3235","Nick Vannett","TEN","TE","1","2024","1","17","JAX","1","3.2","1","8","4.1","8.00","8.00","8.0","100.0","1","100.0","1","1","0","7.8","7.8","7.8","6.8"
"3236","D'Ernest Johnson","JAX","RB","1","2024","1","16","LV","1","2.6","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3237","Blake Corum","LA","RB","1","2024","1","5","GB","1","2.2","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","4.3","4.3","4.3","3.3"
"3238","Jalen Coker","CAR","WR","1","2024","1","16","ARZ","4","15.4","2","8","5.1","4.00","2.00","8.0","50.0","0","0.0","1","1","0","2.8","2.8","2.8","0.8"
"3239","Durham Smythe","MIA","TE","1","2024","1","15","HST","1","2.5","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3240","Xavier Legette","CAR","WR","1","2024","1","5","CHI","1","2.9","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3241","Robert Woods","HST","WR","1","2024","1","12","TEN","1","3.0","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3242","James Conner","ARZ","RB","1","2024","1","3","DET","1","2.9","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.5","3.5","3.5","2.5"
"3243","Tyjae Spears","TEN","RB","1","2024","1","17","JAX","4","12.9","3","8","4.1","2.67","2.00","8.0","75.0","0","0.0","0","0","0","13.3","13.3","13.3","10.3"
"3244","Jalin Hyatt","NYG","WR","1","2024","1","13","DAL","2","6.3","2","8","4.5","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
