"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2143","Mitchell Trubisky","BUF","QB","1","2024","1","17","NYJ","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","6.7","6.7"
"2144","Tua Tagovailoa","MIA","QB","1","2024","1","10","LA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","10.2","10.2"
"2145","Gardner Minshew","LV","QB","1","2024","1","2","BLT","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","13.9","13.9"
"2146","Joe Flacco","IND","QB","1","2024","1","9","MIN","2","-1","-1.0","-0.50","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","5.1","5.1"
"2147","Hendon Hooker","DET","QB","1","2024","1","6","DAL","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.7","0.7"
"2148","Aaron Rodgers","NYJ","QB","1","2024","1","9","HST","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","20.3","20.3"
"2149","Matthew Stafford","LA","QB","1","2024","1","4","CHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","6.9","6.9"
"2150","Joe Burrow","CIN","QB","1","2024","1","18","PIT","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","14.0","14.0"
"2151","Mitchell Trubisky","BUF","QB","1","2024","1","3","JAX","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.0","0.0"
"2152","Josh Johnson","BLT","QB","1","2024","1","15","NYG","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","-0.1","-0.1"
"2153","Brock Bowers","LV","TE","1","2024","1","17","NO","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","7","20.0","7","77","31.8","11.00","11.00","77.0","100.0","0","0.0","0","0","0","10.9","10.9","14.6","14.6"
"2154","Brandon Allen","SF","QB","1","2024","1","1","NYJ","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2155","C.J. Stroud","HST","QB","1","2024","1","2","CHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","14.3","14.3"
"2156","Cooper Rush","DAL","QB","1","2024","1","1","CLV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2157","Josh Downs","IND","WR","1","2024","1","6","TEN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","9","23.7","7","66","34.9","9.43","7.33","66.0","77.8","1","50.0","1","2","0","15.4","15.4","19.5","19.5"
"2158","Clayton Tune","ARZ","QB","1","2024","1","15","NE","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2159","Ty Johnson","BUF","RB","1","2024","1","2","MIA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","50.0","2","10.5","1","33","23.7","33.00","16.50","33.0","50.0","0","0.0","0","0","0","4.3","4.3","4.2","4.2"
"2160","Derius Davis","LAC","WR","1","2024","1","18","LV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","1","9.1","1","7.7","1","2.8","1","5","1.4","5.00","5.00","5.0","100.0","0","0.0","0","0","0","2.8","2.8","1.4","1.4"
"2161","Tua Tagovailoa","MIA","QB","1","2024","1","16","SF","2","-1","-1.0","-0.50","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","12.5","12.5"
"2162","Clayton Tune","ARZ","QB","1","2024","1","10","NYJ","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2163","Jake Browning","CIN","QB","1","2024","1","16","CLV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2164","Jake Browning","CIN","QB","1","2024","1","9","LV","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2165","Zach Charbonnet","SEA","RB","1","2024","1","16","MIN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","1","50.0","1","33.3","1","25.0","2","4.7","2","14","4.5","7.00","7.00","14.0","100.0","0","0.0","0","0","0","4.3","4.3","3.3","3.3"
"2166","Jared Goff","DET","QB","1","2024","1","16","CHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","25.3","25.3"
"2167","Aidan O'Connell","LV","QB","1","2024","1","17","NO","3","-1","-1.0","-0.33","0","0","0","0","0","33.3","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","17.6","17.6"
"2168","Dak Prescott","DAL","QB","1","2024","1","4","NYG","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","16.7","16.7"
"2169","Deebo Samuel","SF","WR","1","2024","1","11","SEA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","7","25.0","4","22","13.8","5.50","3.14","22.0","57.1","0","0.0","1","2","0","12.5","12.5","6.1","6.1"
"2170","Travis Etienne","JAX","RB","1","2024","1","6","CHI","3","-1","-1.0","-0.33","0","0","0","0","0","33.3","","","","","","","0","0.0","0","0.0","0","0.0","1","2.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.0","3.0","-0.1","-0.1"
"2171","Zamir White","LV","RB","1","2024","1","8","KC","2","-1","-1.0","-0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","1","20.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","-0.1","-0.1"
"2172","Blake Corum","LA","RB","1","2024","1","9","SEA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2173","Matthew Stafford","LA","QB","1","2024","2","1","MIN","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","2","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","16.3","16.3"
"2174","Bo Melton","GB","WR","1","2024","1","7","HST","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","3.0","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.0","2.0","1.7","1.7"
"2175","Tim Boyle","NYG","QB","1","2024","1","15","BLT","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","7.8","7.8"
"2176","Marvin Mims","DEN","WR","1","2024","1","17","CIN","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","8","25.8","8","103","47.0","12.88","12.88","103.0","100.0","2","66.7","0","0","1","12.3","12.3","30.2","30.2"
"2177","Dare Ogunbowale","HST","RB","1","2024","1","9","NYJ","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","12.5","3","9.7","0","0","0.0","","0.00","0.0","","0","0.0","1","1","0","6.6","6.6","-0.1","-0.1"
"2178","Sam Darnold","MIN","QB","1","2024","1","12","CHI","2","-1","-1.0","-0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","1","12.5","1","10.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","21.1","21.1"
"2179","Jamaal Williams","NO","RB","1","2024","1","3","PHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","20.0","1","4.0","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","0","0","2.8","2.8","0.9","0.9"
"2180","Dak Prescott","DAL","QB","1","2024","1","8","SF","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","15.6","15.6"
"2181","Jalen Reagor","LAC","WR","1","2024","1","7","ARZ","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","2.6","1","41","11.7","41.00","41.00","41.0","100.0","0","0.0","0","0","1","2.0","2.0","4.0","4.0"
"2182","Jeremy McNichols","WAS","RB","1","2024","1","8","CHI","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2183","Curtis Samuel","BUF","WR","1","2024","1","5","HST","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","13.3","1","0","0.0","","0.00","0.0","25.0","0","0.0","0","1","0","7.2","7.2","0.9","0.9"
"2184","Mitchell Trubisky","BUF","QB","1","2024","1","10","IND","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2185","Kirk Cousins","ATL","QB","1","2024","1","7","SEA","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","10.2","10.2"
"2186","Kirk Cousins","ATL","QB","1","2024","1","3","KC","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","12.1","12.1"
"2187","Cam Akers","HST","RB","1","2024","1","6","NE","2","-1","-1.0","-0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.1","-0.1"
"2188","Marcus Mariota","WAS","QB","1","2024","2","2","DET","1","-1","-1.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.1","-0.1"
"2189","Michael Burton","DEN","FB","1","2024","1","9","BLT","2","-1","-1.0","-0.50","0","0","0","0","0","","","","","","","","1","50.0","2","40.0","2","22.2","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","-0.1","-0.1"
"2190","Kyle Trask","TB","QB","1","2024","1","17","CAR","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","3","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.1","4.1","-0.2","-0.2"
"2191","Jameis Winston","CLV","QB","1","2024","1","15","KC","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.6","2.6"
"2192","Mitchell Trubisky","BUF","QB","1","2024","1","2","MIA","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2193","Tua Tagovailoa","MIA","QB","1","2024","1","12","NE","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","28.5","28.5"
"2194","Jaleel McLaughlin","DEN","RB","1","2024","2","1","BUF","2","-2","-2.0","-1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","1","4.3","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","1","0","3.3","3.3","0.8","0.8"
"2195","Malik Nabers","NYG","WR","1","2024","1","10","CAR","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","1","33.3","1","16.7","10","27.0","6","50","26.3","8.33","5.00","50.0","60.0","0","0.0","0","0","0","16.2","16.2","10.8","10.8"
"2196","Justice Hill","BLT","RB","1","2024","1","10","CIN","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","14.3","2","6.1","2","0","0.0","","0.00","0.0","100.0","0","0.0","0","1","0","5.6","5.6","1.8","1.8"
"2197","Malik Willis","GB","QB","1","2024","1","16","NO","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","1.2","1.2"
"2198","Kyle Trask","TB","QB","1","2024","1","1","WAS","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2199","Aaron Shampklin","PIT","RB","1","2024","1","6","LV","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","1","25.0","1","14.3","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","-0.2","-0.2"
"2200","Marvin Mims","DEN","WR","1","2024","1","12","LV","2","-2","-2.0","-1.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","4","9.5","3","44","16.1","14.67","11.00","44.0","75.0","0","0.0","0","0","0","6.9","6.9","7.2","7.2"
"2201","Jared Goff","DET","QB","1","2024","1","9","GB","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","3","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.1","4.1","9.6","9.6"
"2202","Deven Thompkins","CAR","WR","1","2024","1","9","NO","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2203","Geno Smith","SEA","QB","1","2024","1","3","MIA","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","13.4","13.4"
"2204","Alec Ingold","MIA","FB","1","2024","1","3","SEA","1","-2","-2.0","-2.00","0","1","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","3","9.4","3","16","8.6","5.33","5.33","16.0","100.0","0","0.0","1","1","0","5.7","5.7","4.4","4.4"
"2205","Gardner Minshew","LV","QB","1","2024","1","4","CLV","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","5.0","5.0"
"2206","Jake Haener","NO","QB","1","2024","1","11","CLV","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2207","Tanner McKee","PHI","QB","1","2024","1","17","DAL","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","10.0","10.0"
"2208","Nick Mullens","MIN","QB","1","2024","1","14","ATL","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2209","Cordarrelle Patterson","PIT","RB","1","2024","1","12","CLV","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","1","50.0","1","33.3","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","-0.2","-0.2"
"2210","Jared Goff","DET","QB","1","2024","1","4","SEA","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","5.3","1","7","2.3","7.00","7.00","7.0","100.0","1","33.3","1","1","0","3.3","3.3","27.2","27.2"
"2211","Javonte Williams","DEN","RB","1","2024","1","12","LV","8","-2","-2.0","-0.25","0","0","0","0","0","37.5","12.5","12.5","","","","","0","0.0","0","0.0","3","75.0","3","7.1","2","6","2.2","3.00","2.00","6.0","66.7","0","0.0","0","0","0","10.9","10.9","2.4","2.4"
"2212","Jalen Reagor","LAC","WR","1","2024","1","10","TEN","2","-2","-2.0","-1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","1","8.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","-0.2","-0.2"
"2213","Joe Burrow","CIN","QB","1","2024","1","14","DAL","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","25.6","25.6"
"2214","Matthew Stafford","LA","QB","1","2024","1","7","LV","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","5.0","5.0"
"2215","Jameson Williams","DET","WR","1","2024","1","17","SF","2","-2","-2.0","-1.00","1","0","0","0","0","50.0","50.0","","","","","","1","50.0","1","16.7","1","14.3","8","23.5","5","77","25.4","15.40","9.63","77.0","62.5","1","33.3","1","1","0","14.5","14.5","24.5","24.5"
"2216","Jarrett Stidham","DEN","QB","1","2024","1","7","NO","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2217","Andy Dalton","CAR","QB","1","2024","1","3","LV","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","24.6","24.6"
"2218","Kenny Pickett","PHI","QB","1","2024","1","12","LA","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2219","JaMycal Hasty","NE","RB","1","2024","1","7","JAX","2","-2","-2.0","-1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","5","13.5","5","49","17.8","9.80","9.80","49.0","100.0","1","50.0","0","1","0","9.2","9.2","15.7","15.7"
"2220","Ray-Ray McCloud","ATL","WR","1","2024","1","13","LAC","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","10.3","4","95","38.8","23.75","23.75","95.0","100.0","0","0.0","0","0","0","6.4","6.4","13.3","13.3"
"2221","Raheem Mostert","MIA","RB","1","2024","1","11","LV","3","-2","-2.0","-0.67","0","0","0","0","0","66.7","","","","","","","2","66.7","3","75.0","3","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.1","4.1","-0.2","-0.2"
"2222","Kenny Pickett","PHI","QB","1","2024","2","3","WAS","2","-3","-3.0","-1.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.3","-0.3"
