"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"317","Isiah Pacheco","KC","RB","1","2023","1","3","CHI","15","62","62.0","4.13","1","0","0","0","0","80.0","53.3","40.0","13.3","6.7","","","3","75.0","5","83.3","6","75.0","3","7.9","2","16","5.3","8.00","5.33","16.0","66.7","0","0.0","1","2","0","18.6","18.6","15.8","15.8"
"318","Gus Edwards","BLT","RB","1","2023","1","2","CIN","10","62","62.0","6.20","1","0","0","0","0","100.0","70.0","40.0","20.0","20.0","10.0","","1","50.0","1","25.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","12.2","12.2"
"319","Isiah Pacheco","KC","RB","1","2023","1","6","DEN","16","62","62.0","3.88","0","0","0","0","0","75.0","62.5","37.5","6.3","6.3","","","0","0.0","1","33.3","2","40.0","6","14.6","6","36","11.8","6.00","6.00","36.0","100.0","0","0.0","1","2","0","20.1","20.1","15.8","15.8"
"320","James Conner","ARZ","RB","1","2023","1","11","HST","14","62","62.0","4.43","0","0","0","0","0","71.4","50.0","35.7","21.4","","","","0","0.0","1","33.3","1","33.3","3","10.0","2","1","0.5","0.50","0.33","1.0","66.7","0","0.0","0","0","0","12.2","12.2","8.3","8.3"
"321","James Conner","ARZ","RB","1","2023","1","1","WAS","14","62","62.0","4.43","0","0","0","0","0","85.7","71.4","57.1","7.1","","","","0","0.0","0","0.0","0","0.0","5","16.7","5","8","6.1","1.60","1.60","8.0","100.0","0","0.0","0","1","0","15.1","15.1","12.0","12.0"
"322","Gus Edwards","BLT","RB","1","2023","1","11","CIN","12","62","62.0","5.17","2","0","0","0","0","100.0","66.7","33.3","8.3","8.3","8.3","","3","100.0","4","80.0","4","36.4","2","7.7","2","8","3.0","4.00","4.00","8.0","100.0","0","0.0","0","0","0","12.3","12.3","21.0","21.0"
"323","Kenneth Gainwell","PHI","RB","1","2023","1","18","NYG","7","62","62.0","8.86","0","0","0","0","0","85.7","71.4","42.9","42.9","14.3","14.3","14.3","0","0.0","0","0.0","0","0.0","1","2.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.9","4.9","6.2","6.2"
"324","Josh Jacobs","LV","RB","1","2023","1","8","DET","15","61","61.0","4.07","1","0","0","0","0","86.7","80.0","46.7","","","","","1","100.0","2","66.7","3","75.0","4","19.0","2","27","21.4","13.50","6.75","27.0","50.0","0","0.0","0","0","1","15.9","15.9","16.8","16.8"
"325","A.J. Dillon","GB","RB","1","2023","1","7","DEN","15","61","61.0","4.07","0","0","0","0","0","80.0","60.0","46.7","6.7","6.7","","","0","0.0","0","0.0","2","50.0","2","6.3","2","34","17.5","17.00","17.00","34.0","100.0","0","0.0","0","0","0","12.0","12.0","11.5","11.5"
"326","Tony Pollard","DAL","RB","1","2023","1","11","CAR","12","61","61.0","5.08","1","0","0","0","0","83.3","66.7","41.7","16.7","16.7","16.7","","0","0.0","1","100.0","2","33.3","5","12.2","4","19","9.3","4.75","3.80","19.0","80.0","0","0.0","0","1","0","15.8","15.8","18.0","18.0"
"327","James Cook","BUF","RB","1","2023","2","2","KC","18","61","61.0","3.39","0","0","0","0","0","77.8","61.1","50.0","","","","","0","0.0","0","0.0","3","42.9","5","12.8","4","21","11.3","5.25","4.20","21.0","80.0","0","0.0","2","2","0","20.4","20.4","12.2","12.2"
"328","D'Andre Swift","PHI","RB","1","2023","1","17","ARZ","13","61","61.0","4.69","0","0","0","0","0","84.6","69.2","46.2","15.4","7.7","","","0","0.0","0","0.0","1","16.7","1","4.2","1","5","2.7","5.00","5.00","5.0","100.0","0","0.0","0","0","0","8.7","8.7","7.6","7.6"
"329","Chase Brown","CIN","RB","1","2023","1","13","JAX","9","61","61.0","6.78","0","0","0","0","0","77.8","55.6","44.4","22.2","22.2","11.1","11.1","0","0.0","0","0.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.3","5.3","6.1","6.1"
"330","Michael Carter","ARZ","RB","1","2023","1","17","PHI","7","61","61.0","8.71","0","0","0","0","0","85.7","57.1","42.9","42.9","42.9","14.3","","1","25.0","1","16.7","1","8.3","1","3.2","1","6","2.6","6.00","6.00","6.0","100.0","1","33.3","1","1","0","6.6","6.6","13.7","13.7"
"331","Darrell Henderson","LA","RB","1","2023","1","7","PIT","18","61","61.0","3.39","1","0","0","0","0","77.8","50.0","33.3","5.6","5.6","","","1","100.0","2","100.0","2","100.0","2","6.9","1","5","2.2","5.00","2.50","5.0","50.0","0","0.0","1","1","0","14.3","14.3","13.6","13.6"
"332","Kyren Williams","LA","RB","1","2023","2","1","DET","13","61","61.0","4.69","0","0","0","0","0","84.6","69.2","53.8","15.4","7.7","","","0","0.0","0","0.0","2","66.7","1","2.8","1","9","2.5","9.00","9.00","9.0","100.0","0","0.0","0","0","0","9.6","9.6","8.0","8.0"
"333","Zach Charbonnet","SEA","RB","1","2023","1","13","DAL","19","60","60.0","3.16","1","0","0","0","0","84.2","57.9","26.3","5.3","","","","1","50.0","5","83.3","5","83.3","2","4.9","1","39","11.7","39.00","19.50","39.0","50.0","0","0.0","0","0","0","16.6","16.6","16.9","16.9"
"334","Lamar Jackson","BLT","QB","1","2023","1","9","SEA","10","60","60.0","6.00","0","1","4","32","0","80.0","70.0","50.0","30.0","10.0","10.0","","0","0.0","0","0.0","2","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.6","6.6","12.5","12.5"
"335","Jahmyr Gibbs","DET","RB","1","2023","1","13","NO","8","60","60.0","7.50","0","0","0","0","0","87.5","75.0","37.5","12.5","12.5","12.5","12.5","0","0.0","0","0.0","3","37.5","2","8.0","1","-6","-2.8","-6.00","-3.00","-6.0","50.0","0","0.0","0","0","0","9.5","9.5","6.4","6.4"
"336","Chuba Hubbard","CAR","RB","1","2023","1","1","ATL","9","60","60.0","6.67","0","0","0","0","0","88.9","66.7","55.6","33.3","11.1","11.1","","0","0.0","0","0.0","2","40.0","2","5.3","2","9","6.2","4.50","4.50","9.0","100.0","0","0.0","0","0","0","9.1","9.1","8.9","8.9"
"337","Daniel Jones","NYG","QB","1","2023","1","2","ARZ","9","59","59.0","6.56","1","0","5","40","0","100.0","44.4","44.4","33.3","11.1","","","0","0.0","1","33.3","3","37.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.0","7.0","31.7","31.7"
"338","Tyler Allgeier","ATL","RB","1","2023","1","7","TB","21","59","59.0","2.81","0","0","0","0","0","76.2","52.4","19.0","4.8","","","","0","0.0","2","28.6","7","50.0","3","12.0","3","53","21.2","17.67","17.67","53.0","100.0","0","0.0","0","1","0","21.6","21.6","14.2","14.2"
"339","Isiah Pacheco","KC","RB","1","2023","2","4","SF","18","59","59.0","3.28","0","1","0","0","0","72.2","55.6","27.8","5.6","","","","1","100.0","2","100.0","4","80.0","6","13.0","6","33","9.9","5.50","5.50","33.0","100.0","0","0.0","0","0","0","21.1","21.1","14.2","14.2"
"340","Tony Pollard","DAL","RB","1","2023","1","14","PHI","16","59","59.0","3.69","0","0","0","0","0","93.8","62.5","31.3","6.3","","","","1","50.0","2","50.0","3","60.0","8","20.5","7","37","13.7","5.29","4.63","37.0","87.5","0","0.0","0","0","0","22.3","22.3","16.6","16.6"
"341","Alvin Kamara","NO","RB","1","2023","1","8","IND","17","59","59.0","3.47","1","0","0","0","0","76.5","52.9","23.5","11.8","5.9","","","2","50.0","3","50.0","5","41.7","5","17.2","4","51","14.4","12.75","10.20","51.0","80.0","1","50.0","0","1","0","20.8","20.8","27.0","27.0"
"342","Jaylen Warren","PIT","RB","1","2023","1","13","ARZ","9","59","59.0","6.56","0","0","0","0","0","100.0","77.8","55.6","11.1","11.1","","","1","25.0","1","20.0","1","14.3","2","7.4","1","-4","-2.1","-4.00","-2.00","-4.0","50.0","0","0.0","0","0","0","8.2","8.2","6.5","6.5"
"343","Justin Fields","CHI","QB","1","2023","1","12","MIN","12","59","59.0","4.92","0","1","4","19","0","66.7","66.7","50.0","25.0","","","","0","0.0","2","100.0","3","75.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.5","8.5","12.6","12.6"
"344","Brian Robinson","WAS","RB","1","2023","1","1","ARZ","19","59","59.0","3.11","0","0","0","0","0","89.5","63.2","31.6","","","","","0","0.0","0","0.0","3","42.9","2","6.5","1","7","3.5","7.00","3.50","7.0","50.0","1","100.0","1","1","0","15.7","15.7","13.6","13.6"
"345","Taysom Hill","NO","QB","1","2023","1","13","DET","13","59","59.0","4.54","1","0","0","0","0","84.6","53.8","38.5","7.7","7.7","7.7","","2","40.0","4","50.0","4","44.4","2","6.9","2","15","5.6","7.50","7.50","15.0","100.0","0","0.0","0","0","0","12.8","12.8","15.4","15.4"
"346","Rhamondre Stevenson","NE","RB","1","2023","1","3","NYJ","19","59","59.0","3.11","0","0","0","0","0","78.9","52.6","26.3","5.3","","","","0","0.0","0","0.0","0","0.0","4","13.8","1","3","1.5","3.00","0.75","3.0","25.0","0","0.0","0","0","0","15.2","15.2","7.2","7.2"
"347","Justin Fields","CHI","QB","1","2023","1","1","GB","9","59","59.0","6.56","0","0","7","60","0","77.8","77.8","77.8","22.2","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.4","4.4","16.5","16.5"
"348","Joe Mixon","CIN","RB","1","2023","1","2","BLT","13","59","59.0","4.54","0","0","0","0","0","100.0","61.5","38.5","7.7","","","","1","100.0","2","100.0","6","100.0","5","12.2","4","36","16.2","9.00","7.20","36.0","80.0","0","0.0","0","1","0","19.7","19.7","13.5","13.5"
"349","Trevor Lawrence","JAX","QB","1","2023","1","7","NO","8","59","59.0","7.38","0","0","5","63","0","62.5","50.0","37.5","25.0","25.0","25.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","18.1","18.1"
"350","Brian Robinson","WAS","RB","1","2023","1","8","PHI","10","59","59.0","5.90","0","0","0","0","0","80.0","60.0","30.0","20.0","10.0","10.0","","0","0.0","1","100.0","1","50.0","2","3.8","2","20","5.0","10.00","10.00","20.0","100.0","0","0.0","0","0","0","8.7","8.7","9.9","9.9"
"351","Chris Rodriguez","WAS","RB","1","2023","1","16","NYJ","10","58","58.0","5.80","2","0","0","0","0","80.0","60.0","40.0","40.0","10.0","","","1","50.0","1","50.0","2","40.0","1","2.9","1","7","4.5","7.00","7.00","7.0","100.0","0","0.0","0","0","0","8.1","8.1","19.5","19.5"
"352","Gus Edwards","BLT","RB","1","2023","1","15","JAX","16","58","58.0","3.63","1","0","0","0","0","87.5","50.0","25.0","6.3","6.3","6.3","","4","100.0","4","100.0","6","85.7","1","4.2","1","11","6.4","11.00","11.00","11.0","100.0","0","0.0","0","0","0","14.5","14.5","13.9","13.9"
"353","Jamaal Williams","NO","RB","1","2023","1","17","TB","19","58","58.0","3.05","0","0","0","0","0","73.7","52.6","26.3","5.3","5.3","","","0","0.0","0","0.0","2","40.0","4","11.8","4","13","6.3","3.25","3.25","13.0","100.0","0","0.0","0","1","0","17.8","17.8","11.1","11.1"
"354","Devin Singletary","HST","RB","1","2023","1","6","NO","12","58","58.0","4.83","0","0","0","0","0","91.7","75.0","25.0","16.7","8.3","","","0","0.0","0","0.0","5","50.0","2","7.4","1","4","2.0","4.00","2.00","4.0","50.0","0","0.0","1","1","0","14.0","14.0","7.2","7.2"
"355","Chuba Hubbard","CAR","RB","1","2023","1","9","IND","16","58","58.0","3.63","0","0","0","0","0","81.3","50.0","31.3","6.3","6.3","6.3","","0","0.0","1","100.0","2","100.0","6","15.4","4","9","5.2","2.25","1.50","9.0","66.7","0","0.0","0","0","1","18.4","18.4","10.7","10.7"
"356","Josh Jacobs","LV","RB","1","2023","1","4","LAC","17","58","58.0","3.41","1","0","0","0","0","76.5","58.8","47.1","","","","","1","33.3","3","60.0","4","57.1","10","25.6","8","81","34.0","10.13","8.10","81.0","80.0","0","0.0","1","2","0","28.2","28.2","27.9","27.9"
"357","Justin Fields","CHI","QB","1","2023","1","14","DET","12","58","58.0","4.83","1","0","4","46","1","66.7","41.7","33.3","33.3","8.3","","","0","0.0","0","0.0","3","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.5","8.5","24.7","24.7"
"358","James Cook","BUF","RB","1","2023","1","14","KC","10","58","58.0","5.80","0","0","0","0","0","100.0","60.0","40.0","30.0","10.0","","","0","0.0","0","0.0","0","0.0","5","11.9","5","83","35.6","16.60","16.60","83.0","100.0","1","100.0","0","0","0","12.3","12.3","25.1","25.1"
"359","Emari Demercado","ARZ","RB","1","2023","1","7","SEA","13","58","58.0","4.46","0","0","0","0","0","84.6","53.8","38.5","15.4","7.7","","","0","0.0","0","0.0","0","0.0","5","14.7","4","17","11.3","4.25","3.40","17.0","80.0","0","0.0","0","0","0","13.8","13.8","11.5","11.5"
"360","Brock Purdy","SF","QB","1","2023","1","8","CIN","6","57","57.0","9.50","0","0","6","57","0","100.0","83.3","83.3","50.0","16.7","","","0","0.0","0","0.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.8","3.8","21.3","21.3"
"361","David Montgomery","DET","RB","1","2023","2","1","LA","14","57","57.0","4.07","1","0","0","0","0","92.9","57.1","42.9","14.3","","","","4","100.0","5","83.3","5","83.3","1","3.7","1","11","4.0","11.00","11.00","11.0","100.0","0","0.0","0","0","0","12.6","12.6","13.8","13.8"
"362","D'Andre Swift","PHI","RB","1","2023","1","8","WAS","16","57","57.0","3.56","1","0","0","0","0","87.5","62.5","37.5","","","","","0","0.0","3","60.0","4","66.7","3","7.9","2","7","2.2","3.50","2.33","7.0","66.7","0","0.0","0","0","0","15.7","15.7","14.4","14.4"
"363","Travis Etienne","JAX","RB","1","2023","1","18","TEN","16","57","57.0","3.56","0","0","0","0","0","75.0","56.3","43.8","6.3","","","","0","0.0","0","0.0","1","33.3","5","11.6","5","30","10.7","6.00","6.00","30.0","100.0","0","0.0","0","0","0","16.1","16.1","13.7","13.7"
"364","Zack Moss","IND","RB","1","2023","1","7","CLV","18","57","57.0","3.17","0","0","0","0","0","72.2","50.0","22.2","5.6","5.6","5.6","","0","0.0","0","0.0","0","0.0","1","4.3","1","5","1.6","5.00","5.00","5.0","100.0","0","0.0","0","0","0","10.3","10.3","7.2","7.2"
"365","Justin Fields","CHI","QB","1","2023","1","5","WAS","11","57","57.0","5.18","0","0","1","9","0","100.0","63.6","45.5","9.1","","","","0","0.0","0","0.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.3","6.3","33.0","33.0"
"366","Chuba Hubbard","CAR","RB","1","2023","1","11","DAL","10","57","57.0","5.70","0","0","0","0","0","90.0","80.0","50.0","20.0","","","","0","0.0","0","0.0","0","0.0","2","6.9","2","8","6.5","4.00","4.00","8.0","100.0","0","0.0","0","0","0","7.9","7.9","8.5","8.5"
"367","Rachaad White","TB","RB","1","2023","1","4","NO","15","56","56.0","3.73","0","0","0","0","0","80.0","60.0","40.0","13.3","","","","1","50.0","3","75.0","6","85.7","3","9.1","3","22","8.9","7.33","7.33","22.0","100.0","0","0.0","0","1","0","17.8","17.8","10.8","10.8"
"368","Devon Achane","MIA","RB","1","2023","1","18","BUF","10","56","56.0","5.60","1","0","0","0","0","60.0","40.0","40.0","30.0","20.0","10.0","","0","0.0","0","0.0","0","0.0","1","3.7","1","5","2.9","5.00","5.00","5.0","100.0","0","0.0","0","0","0","6.4","6.4","13.1","13.1"
"369","James Cook","BUF","RB","1","2023","1","7","NE","13","56","56.0","4.31","0","0","0","0","0","92.3","76.9","30.8","7.7","7.7","7.7","","0","0.0","1","25.0","3","37.5","3","7.3","3","46","17.4","15.33","15.33","46.0","100.0","1","50.0","1","1","0","14.2","14.2","19.2","19.2"
"370","Carson Wentz","LA","QB","1","2023","1","18","SF","17","56","56.0","3.29","1","0","4","11","0","88.2","52.9","35.3","5.9","","","","0","0.0","1","50.0","3","60.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.9","10.9","27.1","27.1"
"371","David Montgomery","DET","RB","1","2023","1","13","NO","18","56","56.0","3.11","1","0","0","0","0","83.3","55.6","11.1","5.6","","","","1","100.0","2","100.0","4","50.0","2","8.0","1","-1","-0.5","-1.00","-0.50","-1.0","50.0","0","0.0","0","0","0","15.2","15.2","12.5","12.5"
"372","Russell Wilson","DEN","QB","1","2023","1","2","WAS","6","56","56.0","9.33","0","0","3","38","0","100.0","66.7","66.7","50.0","16.7","","","1","50.0","1","50.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.8","3.8","27.9","27.9"
"373","Bijan Robinson","ATL","RB","1","2023","1","1","CAR","10","56","56.0","5.60","0","0","0","0","0","80.0","60.0","50.0","20.0","10.0","10.0","","0","0.0","0","0.0","1","20.0","6","33.3","6","27","23.5","4.50","4.50","27.0","100.0","1","100.0","0","2","0","16.3","16.3","20.3","20.3"
"374","Travis Etienne","JAX","RB","1","2023","1","12","HST","20","56","56.0","2.80","0","0","0","0","0","60.0","50.0","20.0","5.0","5.0","5.0","","3","75.0","4","66.7","4","66.7","6","15.8","4","30","8.2","7.50","5.00","30.0","66.7","0","0.0","0","0","0","22.1","22.1","12.6","12.6"
"375","Joe Mixon","CIN","RB","1","2023","1","1","CLV","13","56","56.0","4.31","0","0","0","0","0","84.6","53.8","23.1","15.4","7.7","7.7","","0","0.0","0","0.0","0","0.0","5","15.6","3","17","20.7","5.67","3.40","17.0","60.0","0","0.0","0","0","0","13.8","13.8","10.3","10.3"
"376","Tony Pollard","DAL","RB","1","2023","2","1","GB","15","56","56.0","3.73","1","0","0","0","0","93.3","53.3","40.0","6.7","","","","1","50.0","1","33.3","2","40.0","9","15.0","7","29","7.2","4.14","3.22","29.0","77.8","0","0.0","0","2","0","24.0","24.0","21.5","21.5"
"377","Breece Hall","NYJ","RB","1","2023","1","4","KC","6","56","56.0","9.33","0","0","0","0","0","66.7","50.0","33.3","33.3","16.7","16.7","16.7","0","0.0","0","0.0","1","33.3","3","7.7","3","13","5.3","4.33","4.33","13.0","100.0","0","0.0","0","0","0","8.2","8.2","9.9","9.9"
"378","Jeffery Wilson","MIA","RB","1","2023","1","12","NYJ","11","56","56.0","5.09","0","0","0","0","0","100.0","100.0","36.4","9.1","","","","0","0.0","0","0.0","0","0.0","3","10.0","3","17","7.0","5.67","5.67","17.0","100.0","0","0.0","0","0","0","9.8","9.8","10.3","10.3"
"379","Cordarrelle Patterson","ATL","RB","1","2023","1","7","TB","10","56","56.0","5.60","0","0","0","0","0","90.0","70.0","30.0","20.0","10.0","","","0","0.0","2","28.6","3","21.4","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.5","7.5","5.6","5.6"
"380","D'Andre Swift","PHI","RB","1","2023","1","4","WAS","14","56","56.0","4.00","1","0","0","0","0","85.7","78.6","35.7","","","","","1","100.0","2","100.0","2","50.0","4","10.8","4","23","7.2","5.75","5.75","23.0","100.0","0","0.0","0","1","0","15.3","15.3","17.9","17.9"
"381","Anthony Richardson","IND","QB","1","2023","1","4","LA","10","56","56.0","5.60","1","2","3","21","0","70.0","60.0","50.0","10.0","10.0","10.0","","1","20.0","1","20.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","30.6","30.6"
"382","Alvin Kamara","NO","RB","1","2023","1","14","CAR","12","56","56.0","4.67","1","0","0","0","0","100.0","58.3","41.7","","","","","0","0.0","2","100.0","4","80.0","4","15.4","3","-11","-9.2","-3.67","-2.75","-11.0","75.0","0","0.0","0","0","0","15.2","15.2","13.5","13.5"
"383","Isiah Pacheco","KC","RB","1","2023","1","5","MIN","16","55","55.0","3.44","1","0","0","0","0","75.0","62.5","25.0","6.3","","","","2","100.0","2","100.0","3","100.0","1","2.4","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","11.9","11.9","13.4","13.4"
"384","Clyde Edwards-Helaire","KC","RB","1","2023","1","3","CHI","15","55","55.0","3.67","1","0","0","0","0","80.0","40.0","20.0","13.3","6.7","","","1","25.0","1","16.7","1","12.5","1","2.6","1","2","0.7","2.00","2.00","2.0","100.0","0","0.0","0","0","0","9.7","9.7","12.7","12.7"
"385","Travis Etienne","JAX","RB","1","2023","1","6","IND","18","55","55.0","3.06","2","0","0","0","0","66.7","44.4","33.3","5.6","5.6","5.6","","1","100.0","2","100.0","4","100.0","3","10.0","3","28","15.5","9.33","9.33","28.0","100.0","0","0.0","0","0","0","16.7","16.7","23.3","23.3"
"386","Kareem Hunt","CLV","RB","1","2023","1","8","SEA","14","55","55.0","3.93","1","0","0","0","0","85.7","71.4","35.7","","","","","1","100.0","1","100.0","3","60.0","1","3.1","1","12","4.7","12.00","12.00","12.0","100.0","0","0.0","0","0","0","10.9","10.9","13.7","13.7"
"387","Samaje Perine","DEN","RB","1","2023","1","12","CLV","7","55","55.0","7.86","1","0","0","0","0","85.7","85.7","57.1","28.6","28.6","14.3","","2","66.7","2","33.3","2","25.0","1","4.5","1","11","8.2","11.00","11.00","11.0","100.0","0","0.0","0","0","0","6.6","6.6","13.6","13.6"
"388","Joshua Dobbs","ARZ","QB","1","2023","1","3","DAL","6","55","55.0","9.17","0","0","0","0","0","66.7","66.7","33.3","16.7","16.7","16.7","16.7","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.9","2.9","17.1","17.1"
