"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"3176","Colby Parkinson","SEA","TE","1","2023","1","12","SF","1","3.7","1","9","5.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3177","Andrei Iosivas","CIN","WR","1","2023","1","9","BUF","1","2.3","1","9","2.6","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3178","Tucker Kraft","GB","TE","1","2023","2","2","SF","6","17.6","3","9","4.6","3.00","1.50","9.0","50.0","1","50.0","1","2","0","9.9","9.9","9.9","6.9"
"3179","K.J. Osborn","MIN","WR","1","2023","1","18","DET","4","9.1","2","9","2.3","4.50","2.25","9.0","50.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3180","Dameon Pierce","HST","RB","1","2023","1","1","BLT","3","6.8","2","9","3.7","4.50","3.00","9.0","66.7","0","0.0","0","0","0","6.7","6.7","6.7","4.7"
"3181","Isiah Pacheco","KC","RB","1","2023","1","5","MIN","1","2.4","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","13.4","13.4","13.4","12.4"
"3182","Garrett Wilson","NYJ","WR","1","2023","1","11","BUF","8","26.7","2","9","6.8","4.50","1.13","9.0","25.0","0","0.0","0","0","1","1.9","1.9","1.9","-0.1"
"3183","Nick Westbrook-Ikhine","TEN","WR","1","2023","1","10","TB","4","10.3","1","9","4.5","9.00","2.25","9.0","25.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3184","Tutu Atwell","LA","WR","1","2023","1","5","PHI","5","13.5","2","9","4.1","4.50","1.80","9.0","40.0","1","50.0","1","1","0","8.9","8.9","8.9","6.9"
"3185","Dalton Schultz","HST","TE","1","2023","1","3","JAX","2","6.7","1","9","3.2","9.00","4.50","9.0","50.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3186","Michael Gallup","DAL","WR","1","2023","1","15","BUF","1","2.9","1","9","6.7","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3187","Noah Gray","KC","TE","1","2023","1","3","CHI","2","5.3","1","9","3.0","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3188","Keith Kirkwood","NO","WR","1","2023","1","16","LA","1","2.5","1","9","2.8","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3189","Jonathan Mingo","CAR","WR","1","2023","1","16","GB","1","2.8","1","9","2.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3190","Austin Ekeler","LAC","RB","1","2023","1","13","NE","3","8.1","2","9","4.2","4.50","3.00","9.0","66.7","0","0.0","0","0","0","4.7","4.7","4.7","2.7"
"3191","Ty Montgomery","NE","WR","1","2023","1","1","PHI","3","5.6","2","9","2.8","4.50","3.00","9.0","66.7","0","0.0","0","1","0","3.6","3.6","3.6","1.6"
"3192","Laviska Shenault","CAR","WR","1","2023","1","11","DAL","2","6.9","2","9","7.3","4.50","4.50","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3193","Tucker Fisk","ATL","TE","1","2023","1","15","CAR","1","5.0","1","9","5.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3194","Travis Etienne","JAX","RB","1","2023","1","10","SF","4","12.5","2","9","4.7","4.50","2.25","9.0","50.0","0","0.0","0","0","0","6.4","6.4","6.4","4.4"
"3195","Will Dissly","SEA","TE","1","2023","1","11","LA","2","5.0","1","9","3.8","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3196","Jimmy Graham","NO","TE","1","2023","1","3","GB","1","2.9","1","8","3.9","8.00","8.00","8.0","100.0","1","100.0","1","1","0","7.8","7.8","7.8","6.8"
"3197","Allen Lazard","NYJ","WR","1","2023","1","6","PHI","3","9.1","1","8","4.3","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3198","Nate Adkins","DEN","TE","1","2023","1","4","CHI","2","7.1","2","8","3.6","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3199","Chuba Hubbard","CAR","RB","1","2023","1","11","DAL","2","6.9","2","8","6.5","4.00","4.00","8.0","100.0","0","0.0","0","0","0","8.5","8.5","8.5","6.5"
"3200","Jonathan Taylor","IND","RB","1","2023","1","18","HST","2","8.3","2","8","5.7","4.00","4.00","8.0","100.0","0","0.0","0","0","0","27.6","27.6","27.6","25.6"
"3201","Braxton Berrios","MIA","WR","1","2023","1","8","NE","3","6.7","2","8","2.5","4.00","2.67","8.0","66.7","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3202","Salvon Ahmed","MIA","RB","1","2023","1","9","KC","3","8.8","2","8","4.1","4.00","2.67","8.0","66.7","0","0.0","0","0","0","3.2","3.2","3.2","1.2"
"3203","Trey Palmer","TB","WR","1","2023","1","1","MIN","3","8.8","2","8","4.6","4.00","2.67","8.0","66.7","1","50.0","1","1","0","8.8","8.8","8.8","6.8"
"3204","Julio Jones","PHI","WR","1","2023","1","8","WAS","2","5.3","1","8","2.5","8.00","4.00","8.0","50.0","1","25.0","1","1","0","7.8","7.8","7.8","6.8"
"3205","Xavier Hutchinson","HST","WR","1","2023","1","17","TEN","3","9.4","2","8","3.8","4.00","2.67","8.0","66.7","0","0.0","1","1","0","2.8","2.8","2.8","0.8"
"3206","Jordan Akins","CLV","TE","1","2023","1","15","CHI","1","2.2","1","8","2.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3207","DeVante Parker","NE","WR","1","2023","1","7","BUF","1","3.3","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3208","Keaton Mitchell","BLT","RB","1","2023","1","11","CIN","1","3.8","1","8","3.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","5.1","5.1","5.1","4.1"
"3209","Keaton Mitchell","BLT","RB","1","2023","1","14","LA","1","2.3","1","8","2.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","6.2"
"3210","Drake London","ATL","WR","1","2023","1","13","NYJ","4","14.8","1","8","6.6","8.00","2.00","8.0","25.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3211","Jamison Crowder","WAS","WR","1","2023","1","18","DAL","1","3.6","1","8","5.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3212","Marquez Valdes-Scantling","KC","WR","1","2023","2","1","MIA","2","4.9","1","8","3.1","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3213","Darnell Washington","PIT","TE","1","2023","1","16","CIN","1","3.7","1","8","2.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3214","Robert Tonyan","CHI","TE","1","2023","1","8","LAC","1","2.7","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3215","Daniel Bellinger","NYG","TE","1","2023","1","3","SF","1","3.0","1","8","5.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3216","David Moore","TB","WR","1","2023","1","18","CAR","1","3.1","1","8","5.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3217","Tyler Johnson","LA","WR","1","2023","1","18","SF","3","12.5","2","8","4.9","4.00","2.67","8.0","66.7","1","50.0","1","1","0","8.8","8.8","8.8","6.8"
"3218","Jahmyr Gibbs","DET","RB","1","2023","1","15","DEN","2","5.9","2","8","2.9","4.00","4.00","8.0","100.0","1","20.0","1","1","0","24.8","24.8","24.8","22.8"
"3219","Gus Edwards","BLT","RB","1","2023","1","11","CIN","2","7.7","2","8","3.0","4.00","4.00","8.0","100.0","0","0.0","0","0","0","21.0","21.0","21.0","19.0"
"3220","Allen Robinson","PIT","WR","1","2023","1","4","HST","2","7.1","1","8","6.1","8.00","4.00","8.0","50.0","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3221","Noah Gray","KC","TE","1","2023","1","7","LAC","1","2.4","1","8","1.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3222","Zack Moss","IND","RB","1","2023","1","8","NO","1","2.4","1","8","3.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","14.4","14.4","14.4","13.4"
"3223","Jake Bobo","SEA","WR","1","2023","1","11","LA","2","5.0","1","8","3.4","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3224","James Conner","ARZ","RB","1","2023","1","1","WAS","5","16.7","5","8","6.1","1.60","1.60","8.0","100.0","0","0.0","0","1","0","12.0","12.0","12.0","7.0"
"3225","Rico Dowdle","DAL","RB","1","2023","1","15","BUF","3","8.8","2","8","6.0","4.00","2.67","8.0","66.7","0","0.0","0","0","0","3.2","3.2","3.2","1.2"
"3226","Irv Smith","CIN","TE","1","2023","1","12","PIT","2","7.7","2","8","3.5","4.00","4.00","8.0","100.0","0","0.0","0","1","0","2.8","2.8","2.8","0.8"
"3227","Aaron Jones","GB","RB","1","2023","1","16","CAR","3","10.7","1","8","3.7","8.00","2.67","8.0","33.3","0","0.0","0","0","0","14.5","14.5","14.5","13.5"
"3228","Hunter Luepke","DAL","RB","1","2023","1","16","MIA","1","3.1","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.1","2.1","2.1","1.1"
"3229","Christian McCaffrey","SF","RB","1","2023","1","14","SEA","1","3.7","1","8","2.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","16.3","16.3","16.3","15.3"
"3230","Jamaal Williams","NO","RB","1","2023","1","18","ATL","3","10.7","3","8","3.0","2.67","2.67","8.0","100.0","0","0.0","0","0","0","12.4","12.4","12.4","9.4"
"3231","Kayshon Boutte","NE","WR","1","2023","1","12","NYG","2","5.7","1","8","5.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3232","Isaiah Likely","BLT","TE","1","2023","1","2","CIN","1","3.0","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3233","Jerome Ford","CLV","RB","1","2023","1","11","PIT","5","11.6","2","8","4.8","4.00","1.60","8.0","40.0","0","0.0","0","0","0","11.9","11.9","11.9","9.9"
"3234","D.J. Montgomery","IND","WR","1","2023","1","16","ATL","4","10.8","1","8","4.0","8.00","2.00","8.0","25.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3235","Cedric Tillman","CLV","WR","1","2023","1","17","NYJ","4","13.8","1","8","2.6","8.00","2.00","8.0","25.0","0","0.0","2","3","0","1.8","1.8","1.8","0.8"
"3236","Damien Williams","ARZ","RB","1","2023","1","6","LA","1","2.4","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","4.4"
"3237","Devine Ozigbo","DET","RB","1","2023","1","6","TB","1","2.3","1","8","2.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3238","Jalen Guyton","LAC","WR","1","2023","1","14","DEN","1","2.4","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3239","Raheem Mostert","MIA","RB","1","2023","1","13","WAS","1","4.0","1","8","2.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","12.1","12.1","12.1","11.1"
"3240","Adam Trautman","DEN","TE","1","2023","1","12","CLV","1","4.5","1","8","6.0","8.00","8.00","8.0","100.0","1","100.0","1","1","0","7.8","7.8","7.8","6.8"
"3241","A.J. Brown","PHI","WR","1","2023","1","11","KC","4","18.2","1","8","5.3","8.00","2.00","8.0","25.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3242","Bijan Robinson","ATL","RB","1","2023","1","9","MIN","4","10.5","2","8","3.0","4.00","2.00","8.0","50.0","0","0.0","0","0","0","6.9","6.9","6.9","4.9"
"3243","Jauan Jennings","SF","WR","1","2023","1","10","JAX","1","3.6","1","8","2.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3244","Geoff Swaim","ARZ","TE","1","2023","1","7","SEA","1","2.9","1","8","5.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3245","Jason Brownlee","NYJ","WR","1","2023","1","16","WAS","3","6.1","1","8","3.7","8.00","2.67","8.0","33.3","1","100.0","2","2","0","7.8","7.8","7.8","6.8"
"3246","Noah Gray","KC","TE","1","2023","2","3","BLT","5","12.8","2","8","3.3","4.00","1.60","8.0","40.0","0","0.0","0","1","0","2.8","2.8","2.8","0.8"
"3247","Clyde Edwards-Helaire","KC","RB","1","2023","1","13","GB","2","6.1","1","8","3.8","8.00","4.00","8.0","50.0","0","0.0","1","1","0","2.4","2.4","2.4","1.4"
"3248","Ian Thomas","CAR","TE","1","2023","1","3","SEA","1","1.7","1","8","2.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3249","Brock Wright","DET","TE","1","2023","1","13","NO","1","4.0","1","8","3.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3250","D'Andre Swift","PHI","RB","1","2023","1","3","TB","2","5.4","1","8","2.9","8.00","4.00","8.0","50.0","0","0.0","0","0","0","14.8","14.8","14.8","13.8"
"3251","Trey Palmer","TB","WR","1","2023","1","3","PHI","1","4.0","1","8","5.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3252","Marvin Jones","DET","WR","1","2023","1","1","KC","5","14.3","2","8","3.2","4.00","1.60","8.0","40.0","0","0.0","0","1","1","1.8","1.8","1.8","-0.2"
"3253","Aaron Jones","GB","RB","1","2023","2","2","SF","6","17.6","3","8","4.1","2.67","1.33","8.0","50.0","0","0.0","1","1","0","16.6","16.6","16.6","13.6"
"3254","John Metchie","HST","WR","1","2023","1","17","TEN","3","9.4","1","8","3.8","8.00","2.67","8.0","33.3","0","0.0","1","1","0","2.2","2.2","2.2","1.2"
"3255","Payne Durham","TB","TE","1","2023","1","6","DET","1","2.7","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3256","Chase Edmonds","TB","RB","1","2023","2","1","PHI","2","5.6","1","8","2.4","8.00","4.00","8.0","50.0","0","0.0","0","0","0","3.0","3.0","3.0","2.0"
"3257","A.J. Dillon","GB","RB","1","2023","1","2","ATL","1","4.0","1","8","5.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.3","7.3","7.3","6.3"
"3258","Colby Parkinson","SEA","TE","1","2023","1","18","ARZ","4","14.3","3","8","4.2","2.67","2.00","8.0","75.0","0","0.0","0","0","0","3.8","3.8","3.8","0.8"
"3259","Jake Bobo","SEA","WR","1","2023","1","16","TEN","3","8.3","1","8","3.5","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3260","Keaontay Ingram","ARZ","RB","1","2023","1","3","DAL","1","4.8","1","8","4.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"3261","Jamaal Williams","NO","RB","1","2023","1","8","IND","1","3.4","1","8","2.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","4.8","4.8","4.8","3.8"
"3262","Johnny Mundt","MIN","TE","1","2023","1","8","GB","1","2.9","1","8","2.7","8.00","8.00","8.0","100.0","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3263","Johnny Mundt","MIN","TE","1","2023","1","10","NO","2","5.9","2","8","3.0","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3264","D'Onta Foreman","CHI","RB","1","2023","1","1","GB","3","8.1","2","8","3.7","4.00","2.67","8.0","66.7","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"3265","Jordan Akins","CLV","TE","1","2023","1","10","BLT","1","2.9","1","8","3.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3266","Mike Evans","TB","WR","1","2023","1","14","ATL","5","17.2","1","8","5.6","8.00","1.60","8.0","20.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3267","Skyy Moore","KC","WR","1","2023","1","8","DEN","3","7.9","1","8","3.3","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3268","Rico Dowdle","DAL","RB","1","2023","1","4","NE","1","2.8","1","8","2.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","1.7"
"3269","Chase Brown","CIN","RB","1","2023","1","16","PIT","2","4.8","2","8","2.4","4.00","4.00","8.0","100.0","0","0.0","0","0","0","4.4","4.4","4.4","2.4"
"3270","Keelan Doss","LAC","WR","1","2023","1","18","KC","3","6.4","1","8","3.1","8.00","2.67","8.0","33.3","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3271","Jeremy Ruckert","NYJ","TE","1","2023","1","6","PHI","1","3.0","1","8","4.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3272","Randall Cobb","NYJ","WR","1","2023","1","4","KC","4","10.3","2","8","3.3","4.00","2.00","8.0","50.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3273","Chase Claypool","MIA","WR","1","2023","1","15","NYJ","2","7.7","2","8","3.5","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3274","Foster Moreau","NO","TE","1","2023","1","14","CAR","2","7.7","2","8","6.7","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3275","Jauan Jennings","SF","WR","1","2023","2","3","DET","2","6.5","1","8","3.0","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3276","Laviska Shenault","CAR","WR","1","2023","1","12","TEN","1","3.2","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3277","Chase Brown","CIN","RB","1","2023","1","6","SEA","1","2.9","1","8","4.3","8.00","8.00","8.0","100.0","0","0.0","0","1","0","2.2","2.2","2.2","1.2"
"3278","Jonathan Taylor","IND","RB","1","2023","1","17","LV","1","4.3","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","17.4","17.4","17.4","16.4"
"3279","Rashod Bateman","BLT","WR","1","2023","1","5","PIT","3","7.9","1","8","3.4","8.00","2.67","8.0","33.3","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3280","Jerick McKinnon","KC","RB","1","2023","1","11","PHI","3","7.0","2","8","4.5","4.00","2.67","8.0","66.7","0","0.0","0","0","0","3.5","3.5","3.5","1.5"
"3281","Daniel Bellinger","NYG","TE","1","2023","1","12","NE","1","4.0","1","8","4.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3282","Colby Parkinson","SEA","TE","1","2023","1","1","LA","2","7.7","1","8","7.1","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3283","Emanuel Wilson","GB","RB","1","2023","1","7","DEN","2","6.3","2","8","4.1","4.00","4.00","8.0","100.0","0","0.0","0","0","0","4.7","4.7","4.7","2.7"
"3284","Chuba Hubbard","CAR","RB","1","2023","1","16","GB","1","2.8","1","8","2.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","12.1","12.1","12.1","11.1"
"3285","Olamide Zaccheaus","PHI","WR","1","2023","1","9","DAL","2","8.7","1","8","3.9","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3286","Noah Brown","HST","WR","1","2023","1","17","TEN","2","6.3","1","8","3.8","8.00","4.00","8.0","50.0","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3287","Rondale Moore","ARZ","WR","1","2023","1","3","DAL","6","28.6","4","8","4.2","2.00","1.33","8.0","66.7","0","0.0","0","0","0","16.2","16.2","16.2","12.2"
"3288","Darnell Washington","PIT","TE","1","2023","1","11","CLV","1","3.6","1","8","7.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3289","Zonovan Knight","DET","RB","1","2023","1","5","CAR","1","3.6","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3290","Jalen Tolbert","DAL","WR","1","2023","1","18","WAS","3","7.5","2","8","2.6","4.00","2.67","8.0","66.7","1","25.0","1","1","0","8.8","8.8","8.8","6.8"
"3291","Anthony Firkser","DET","TE","1","2023","2","3","SF","1","2.4","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","1","1","0","1.8","1.8","1.8","0.8"
"3292","Marcedes Lewis","CHI","TE","1","2023","1","4","DEN","1","2.9","1","8","2.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3293","Devin Duvernay","BLT","WR","1","2023","1","4","CLV","2","10.5","2","8","4.3","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3294","Braxton Berrios","MIA","WR","1","2023","1","7","PHI","2","6.3","1","7","3.2","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3295","Tyquan Thornton","NE","WR","1","2023","1","9","WAS","4","9.1","1","7","3.2","7.00","1.75","7.0","25.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3296","Allen Robinson","PIT","WR","1","2023","1","7","LA","1","4.0","1","7","3.0","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3297","Rico Dowdle","DAL","RB","1","2023","1","8","LA","2","5.9","2","7","2.3","3.50","3.50","7.0","100.0","0","0.0","0","0","0","4.5","4.5","4.5","2.5"
"3298","Trent Sherfield","BUF","WR","1","2023","2","2","KC","3","7.7","1","7","3.8","7.00","2.33","7.0","33.3","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3299","Jamaal Williams","NO","RB","1","2023","1","1","TEN","2","6.1","2","7","2.3","3.50","3.50","7.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","5.2"
"3300","Drew Sample","CIN","TE","1","2023","1","18","CLV","2","7.1","2","7","4.0","3.50","3.50","7.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","0.7"
"3301","Hayden Hurst","CAR","TE","1","2023","1","4","MIN","2","6.3","1","7","3.4","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3302","Tim Jones","JAX","WR","1","2023","1","18","TEN","2","4.7","1","7","2.5","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3303","Ty Chandler","MIN","RB","1","2023","1","14","LV","3","8.3","3","7","4.8","2.33","2.33","7.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","4.2"
"3304","Bo Melton","GB","WR","1","2023","1","15","TB","2","5.1","1","7","2.5","7.00","3.50","7.0","50.0","0","0.0","0","1","0","1.7","1.7","1.7","0.7"
"3305","Jerome Ford","CLV","RB","1","2023","1","6","SF","2","5.9","2","7","3.6","3.50","3.50","7.0","100.0","0","0.0","0","0","0","11.1","11.1","11.1","9.1"
"3306","Brenton Strange","JAX","TE","1","2023","1","3","HST","2","4.8","2","7","2.4","3.50","3.50","7.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","0.7"
"3307","Nick Westbrook-Ikhine","TEN","WR","1","2023","1","11","JAX","1","5.9","1","7","4.4","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3308","Tyler Higbee","LA","TE","1","2023","1","7","PIT","3","10.3","1","7","3.0","7.00","2.33","7.0","33.3","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3309","Luke Farrell","JAX","TE","1","2023","1","17","CAR","1","4.2","1","7","3.9","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3310","Keith Kirkwood","NO","WR","1","2023","1","15","NYG","1","3.4","1","7","3.2","7.00","7.00","7.0","100.0","1","33.3","1","1","0","7.7","7.7","7.7","6.7"
"3311","Calvin Austin","PIT","WR","1","2023","2","1","BUF","3","7.7","1","7","3.1","7.00","2.33","7.0","33.3","1","50.0","1","1","0","7.7","7.7","7.7","6.7"
"3312","Austin Hooper","LV","TE","1","2023","1","10","NYJ","1","3.7","1","7","4.6","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3313","Bo Melton","GB","WR","1","2023","2","1","DAL","2","9.5","1","7","2.6","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3314","Malik Heath","GB","WR","1","2023","1","11","LAC","1","2.5","1","7","2.2","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3315","Taysom Hill","NO","TE","1","2023","1","4","TB","1","2.6","1","7","5.0","7.00","7.00","7.0","100.0","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"3316","Jauan Jennings","SF","WR","1","2023","1","12","SEA","2","6.5","1","7","3.3","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3317","Drew Sample","CIN","TE","1","2023","1","3","LA","1","2.0","1","7","2.7","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3318","Luke Schoonmaker","DAL","TE","1","2023","2","1","GB","1","1.7","1","7","1.7","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3319","Will Mallory","IND","TE","1","2023","1","10","NE","2","7.1","1","7","3.6","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3320","Cade Otton","TB","TE","1","2023","1","16","JAX","1","2.9","1","7","2.5","7.00","7.00","7.0","100.0","0","0.0","0","1","0","1.7","1.7","1.7","0.7"
"3321","Brandin Cooks","DAL","WR","1","2023","1","5","SF","4","15.4","1","7","4.3","7.00","1.75","7.0","25.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3322","David Moore","TB","WR","1","2023","1","16","JAX","1","2.9","1","7","2.5","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3323","Ameer Abdullah","LV","RB","1","2023","1","18","DEN","1","3.1","1","7","2.9","7.00","7.00","7.0","100.0","0","0.0","0","1","0","1.7","1.7","1.7","0.7"
"3324","Emari Demercado","ARZ","RB","1","2023","1","2","NYG","2","6.5","2","7","3.1","3.50","3.50","7.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","0.5"
"3325","Daniel Bellinger","NYG","TE","1","2023","1","5","MIA","1","3.1","1","7","3.4","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3326","Kenneth Gainwell","PHI","RB","1","2023","1","5","LA","2","5.3","1","7","2.3","7.00","3.50","7.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"3327","Clyde Edwards-Helaire","KC","RB","1","2023","1","1","DET","1","2.6","1","7","3.1","7.00","7.00","7.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","2.9"
"3328","Raheem Mostert","MIA","RB","1","2023","1","11","LV","2","5.1","1","7","2.2","7.00","3.50","7.0","50.0","0","0.0","0","0","0","10.3","10.3","10.3","9.3"
