"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"88","Jamaal Williams","DET","RB","1","2022","1","4","SEA","19","108","108.0","5.68","2","0","0","0","0","84.2","63.2","31.6","5.3","5.3","5.3","5.3","4","100.0","4","100.0","4","100.0","3","7.5","1","1","0.3","1.00","0.33","1.0","33.3","0","0.0","0","0","0","17.2","17.2","23.9","23.9"
"89","Christian McCaffrey","SF","RB","1","2022","1","15","SEA","26","108","108.0","4.15","1","0","0","0","0","88.5","65.4","30.8","7.7","3.8","3.8","","1","33.3","2","50.0","2","50.0","8","30.8","6","30","13.8","5.00","3.75","30.0","75.0","0","0.0","0","0","0","26.3","26.3","25.8","25.8"
"90","Kenneth Walker","SEA","RB","1","2022","1","16","KC","26","107","107.0","4.12","0","0","0","0","0","76.9","57.7","34.6","11.5","7.7","7.7","","0","0.0","0","0.0","2","100.0","2","5.0","2","-2","-0.9","-1.00","-1.00","-2.0","100.0","0","0.0","0","0","0","17.4","17.4","12.5","12.5"
"91","Alvin Kamara","NO","RB","1","2022","1","18","CAR","23","107","107.0","4.65","0","0","0","0","0","82.6","60.9","43.5","8.7","4.3","4.3","","0","0.0","0","0.0","1","100.0","2","8.0","1","3","1.8","3.00","1.50","3.0","50.0","0","0.0","0","0","0","15.1","15.1","12.0","12.0"
"92","Isiah Pacheco","KC","RB","1","2022","1","11","LAC","15","107","107.0","7.13","0","0","0","0","0","86.7","80.0","53.3","13.3","13.3","6.7","","0","0.0","1","100.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.2","8.2","10.7","10.7"
"93","Samaje Perine","CIN","RB","1","2022","1","13","KC","21","106","106.0","5.05","0","0","0","0","0","95.2","71.4","52.4","9.5","","","","0","0.0","1","25.0","5","50.0","7","22.6","6","49","17.1","8.17","7.00","49.0","85.7","0","0.0","1","1","0","25.8","25.8","21.5","21.5"
"94","Devin Singletary","BUF","RB","1","2022","1","16","CHI","12","106","106.0","8.83","1","0","0","0","0","100.0","75.0","41.7","25.0","25.0","16.7","8.3","0","0.0","1","50.0","2","33.3","3","11.5","2","19","11.0","9.50","6.33","19.0","66.7","0","0.0","0","0","0","12.0","12.0","20.5","20.5"
"95","Brian Robinson","WAS","RB","1","2022","1","12","ATL","18","105","105.0","5.83","0","0","0","0","0","100.0","77.8","55.6","16.7","5.6","5.6","","0","0.0","0","0.0","0","0.0","3","13.0","2","20","14.5","10.00","6.67","20.0","66.7","1","50.0","0","1","0","14.1","14.1","20.5","20.5"
"96","Rachaad White","TB","RB","1","2022","1","10","SEA","22","105","105.0","4.77","0","0","0","0","0","81.8","45.5","27.3","18.2","9.1","4.5","","1","33.3","2","50.0","3","37.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.4","13.4","10.5","10.5"
"97","Joe Mixon","CIN","RB","1","2022","2","2","BUF","20","105","105.0","5.25","1","0","0","0","0","90.0","70.0","50.0","20.0","5.0","","","3","75.0","4","80.0","7","77.8","2","5.6","2","18","7.4","9.00","9.00","18.0","100.0","0","0.0","0","1","0","19.6","19.6","20.3","20.3"
"98","Tony Pollard","DAL","RB","1","2022","1","3","NYG","13","105","105.0","8.08","0","0","0","0","0","92.3","76.9","38.5","30.8","7.7","7.7","7.7","0","0.0","1","25.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.1","8.1","10.5","10.5"
"99","Nick Chubb","CLV","RB","1","2022","1","17","WAS","14","104","104.0","7.43","0","0","0","0","0","100.0","64.3","64.3","14.3","7.1","7.1","7.1","0","0.0","0","0.0","1","33.3","1","5.6","1","12","7.1","12.00","12.00","12.0","100.0","0","0.0","0","0","0","9.2","9.2","12.6","12.6"
"100","Cam Akers","LA","RB","1","2022","1","18","SEA","21","104","104.0","4.95","0","0","0","0","0","85.7","81.0","33.3","9.5","4.8","4.8","4.8","0","0.0","0","0.0","2","50.0","3","11.5","3","24","16.3","8.00","8.00","24.0","100.0","0","0.0","1","1","0","17.3","17.3","15.8","15.8"
"101","Derrick Henry","TEN","RB","1","2022","1","15","LAC","21","104","104.0","4.95","1","1","0","0","0","85.7","66.7","42.9","19.0","","","","2","66.7","2","66.7","3","75.0","4","15.4","4","59","31.9","14.75","14.75","59.0","100.0","0","0.0","1","1","0","19.6","19.6","26.3","26.3"
"102","Alvin Kamara","NO","RB","1","2022","1","5","SEA","23","103","103.0","4.48","0","0","0","0","0","95.7","73.9","34.8","8.7","","","","0","0.0","0","0.0","4","66.7","6","24.0","6","91","43.5","15.17","15.17","91.0","100.0","0","0.0","0","0","1","23.6","23.6","24.4","24.4"
"103","Latavius Murray","DEN","RB","1","2022","1","18","LAC","15","103","103.0","6.87","1","1","0","0","0","86.7","60.0","46.7","20.0","20.0","13.3","","2","100.0","2","100.0","2","50.0","1","4.2","1","15","5.3","15.00","15.00","15.0","100.0","0","0.0","0","0","0","10.6","10.6","18.8","18.8"
"104","Travis Etienne","JAX","RB","1","2022","1","15","DAL","19","103","103.0","5.42","0","1","0","0","0","84.2","68.4","57.9","21.1","10.5","","","1","100.0","4","100.0","4","100.0","2","4.8","2","24","7.5","12.00","12.00","24.0","100.0","0","0.0","0","0","0","15.7","15.7","13.7","13.7"
"105","Derrick Henry","TEN","RB","1","2022","1","5","WAS","28","102","102.0","3.64","2","0","0","0","0","89.3","57.1","28.6","7.1","3.6","","","3","100.0","4","100.0","5","100.0","2","8.0","2","30","16.6","15.00","15.00","30.0","100.0","0","0.0","1","1","0","21.8","21.8","27.2","27.2"
"106","Christian McCaffrey","CAR","RB","1","2022","1","2","NYG","15","102","102.0","6.80","0","0","0","0","0","86.7","73.3","46.7","6.7","6.7","6.7","6.7","0","0.0","0","0.0","1","25.0","5","17.2","4","26","17.9","6.50","5.20","26.0","80.0","0","0.0","0","1","0","16.4","16.4","16.8","16.8"
"107","Nick Chubb","CLV","RB","1","2022","1","8","CIN","23","101","101.0","4.39","2","0","0","0","0","73.9","56.5","39.1","13.0","4.3","4.3","","1","50.0","2","33.3","4","40.0","1","4.3","1","3","1.1","3.00","3.00","3.0","100.0","0","0.0","0","0","0","16.2","16.2","25.4","25.4"
"108","James Robinson","JAX","RB","1","2022","1","3","LAC","17","100","100.0","5.88","1","0","0","0","0","64.7","35.3","23.5","17.6","11.8","11.8","5.9","1","50.0","3","42.9","5","38.5","3","7.7","3","16","6.1","5.33","5.33","16.0","100.0","0","0.0","0","0","0","17.1","17.1","20.6","20.6"
"109","Khalil Herbert","CHI","RB","1","2022","1","8","DAL","16","99","99.0","6.19","1","0","0","0","0","93.8","62.5","37.5","18.8","6.3","6.3","6.3","0","0.0","0","0.0","3","37.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.4","10.4","15.9","15.9"
"110","James Cook","BUF","RB","1","2022","1","16","CHI","11","99","99.0","9.00","1","0","0","0","0","90.9","81.8","54.5","27.3","27.3","18.2","","0","0.0","0","0.0","3","50.0","2","7.7","1","9","5.2","9.00","4.50","9.0","50.0","0","0.0","0","0","0","10.9","10.9","17.8","17.8"
"111","Gus Edwards","BLT","RB","1","2022","1","16","ATL","11","99","99.0","9.00","0","0","0","0","0","90.9","81.8","63.6","36.4","9.1","9.1","9.1","0","0.0","1","25.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.3","6.3","9.9","9.9"
"112","Dameon Pierce","HST","RB","1","2022","1","5","JAX","26","99","99.0","3.81","1","0","0","0","0","84.6","42.3","34.6","11.5","7.7","3.8","","2","100.0","2","100.0","2","100.0","5","20.8","3","14","10.0","4.67","2.80","14.0","60.0","0","0.0","0","0","0","21.9","21.9","20.3","20.3"
"113","Alvin Kamara","NO","RB","1","2022","1","6","CIN","19","99","99.0","5.21","0","0","0","0","0","78.9","57.9","47.4","15.8","5.3","5.3","","0","0.0","0","0.0","2","50.0","9","25.0","6","25","14.0","4.17","2.78","25.0","66.7","0","0.0","0","4","0","27.6","27.6","18.4","18.4"
"114","Josh Jacobs","LV","RB","1","2022","1","14","LA","27","99","99.0","3.67","1","0","0","0","0","88.9","51.9","29.6","7.4","3.7","","","2","100.0","3","100.0","5","62.5","2","10.0","2","15","10.9","7.50","7.50","15.0","100.0","0","0.0","0","0","0","20.5","20.5","19.4","19.4"
"115","Nick Chubb","CLV","RB","1","2022","1","15","BLT","21","99","99.0","4.71","0","0","0","0","0","85.7","76.2","33.3","14.3","4.8","","","1","100.0","3","100.0","3","42.9","2","7.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","15.8","15.8","9.9","9.9"
"116","Najee Harris","PIT","RB","1","2022","1","10","NO","20","99","99.0","4.95","0","1","0","0","0","85.0","55.0","45.0","10.0","5.0","5.0","5.0","1","33.3","2","50.0","4","50.0","1","3.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","14.7","14.7","9.9","9.9"
"117","Tyler Allgeier","ATL","RB","1","2022","1","9","LAC","10","99","99.0","9.90","0","0","0","0","0","100.0","80.0","70.0","20.0","10.0","10.0","10.0","0","0.0","0","0.0","1","11.1","1","4.3","1","24","18.6","24.00","24.00","24.0","100.0","0","0.0","0","0","0","7.2","7.2","13.3","13.3"
"118","Breece Hall","NYJ","RB","1","2022","1","5","MIA","18","97","97.0","5.39","1","0","0","0","0","88.9","66.7","50.0","22.2","11.1","","","2","40.0","2","33.3","4","40.0","2","9.5","2","100","47.6","50.00","50.00","100.0","100.0","0","0.0","0","0","0","15.2","15.2","27.7","27.7"
"119","Kenneth Walker","SEA","RB","1","2022","1","6","ARZ","21","97","97.0","4.62","1","0","0","0","0","66.7","42.9","19.0","19.0","14.3","9.5","4.8","0","0.0","1","100.0","5","71.4","3","9.7","2","13","6.6","6.50","4.33","13.0","66.7","0","0.0","0","0","0","19.0","19.0","19.0","19.0"
"120","Joe Mixon","CIN","RB","1","2022","1","14","CLV","14","96","96.0","6.86","0","0","0","0","0","92.9","71.4","42.9","21.4","7.1","7.1","7.1","0","0.0","0","0.0","1","50.0","2","6.1","2","10","4.2","5.00","5.00","10.0","100.0","0","0.0","0","0","0","10.7","10.7","12.6","12.6"
"121","Miles Sanders","PHI","RB","1","2022","1","1","DET","13","96","96.0","7.38","1","0","0","0","0","84.6","76.9","53.8","23.1","15.4","15.4","","3","42.9","3","33.3","3","30.0","2","6.3","2","9","3.7","4.50","4.50","9.0","100.0","0","0.0","0","0","0","11.9","11.9","18.5","18.5"
"122","Dalvin Cook","MIN","RB","1","2022","1","3","DET","17","96","96.0","5.65","1","1","0","0","0","88.2","70.6","64.7","17.6","","","","1","100.0","1","50.0","2","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.1","10.1","14.6","14.6"
"123","Brian Robinson","WAS","RB","1","2022","1","13","NYG","21","96","96.0","4.57","0","1","0","0","0","90.5","61.9","52.4","14.3","4.8","","","0","0.0","1","100.0","1","100.0","2","4.9","2","15","5.5","7.50","7.50","15.0","100.0","0","0.0","0","0","0","14.1","14.1","13.1","13.1"
"124","Dalvin Cook","MIN","RB","1","2022","1","15","IND","17","95","95.0","5.59","0","1","0","0","0","76.5","52.9","29.4","11.8","11.8","5.9","5.9","2","66.7","3","75.0","4","80.0","4","7.3","4","95","20.7","23.75","23.75","95.0","100.0","1","25.0","0","0","0","17.7","17.7","28.0","28.0"
"125","Isiah Pacheco","KC","RB","1","2022","2","2","JAX","12","95","95.0","7.92","0","0","0","0","0","91.7","91.7","50.0","16.7","8.3","8.3","8.3","1","50.0","1","50.0","2","50.0","1","2.7","1","6","2.8","6.00","6.00","6.0","100.0","0","0.0","0","0","0","9.1","9.1","11.1","11.1"
"126","Dameon Pierce","HST","RB","1","2022","1","10","NYG","17","94","94.0","5.53","0","1","0","0","0","70.6","47.1","35.3","17.6","5.9","5.9","5.9","0","0.0","3","100.0","5","100.0","2","5.4","2","28","8.8","14.00","14.00","28.0","100.0","0","0.0","0","0","0","15.6","15.6","13.2","13.2"
"127","Dalvin Cook","MIN","RB","1","2022","1","5","CHI","18","94","94.0","5.22","2","0","0","0","0","94.4","61.1","55.6","22.2","5.6","","","3","75.0","3","50.0","4","50.0","2","4.8","2","27","8.5","13.50","13.50","27.0","100.0","0","0.0","0","0","0","15.2","15.2","26.1","26.1"
"128","Christian McCaffrey","SF","RB","1","2022","1","8","LA","18","94","94.0","5.22","1","1","0","0","0","83.3","55.6","27.8","16.7","11.1","11.1","","1","100.0","2","100.0","4","80.0","9","34.6","8","55","20.4","6.88","6.11","55.0","88.9","1","33.3","1","2","0","27.2","27.2","40.3","40.3"
"129","Josh Jacobs","LV","RB","1","2022","1","15","NE","22","93","93.0","4.23","0","1","0","0","0","100.0","59.1","36.4","4.5","4.5","","","0","0.0","0","0.0","1","100.0","3","7.9","2","17","7.4","8.50","5.67","17.0","66.7","0","0.0","0","0","0","16.1","16.1","13.0","13.0"
"130","Miles Sanders","PHI","RB","1","2022","1","9","HST","17","93","93.0","5.47","1","0","0","0","0","76.5","52.9","41.2","23.5","5.9","5.9","","2","40.0","4","57.1","6","60.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.5","13.5","15.3","15.3"
"131","J.K. Dobbins","BLT","RB","1","2022","1","17","PIT","17","93","93.0","5.47","0","0","0","0","0","70.6","52.9","35.3","23.5","17.6","5.9","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.3","8.3","9.3","9.3"
"132","A.J. Dillon","GB","RB","1","2022","1","13","CHI","18","93","93.0","5.17","1","0","0","0","0","94.4","66.7","33.3","11.1","11.1","5.6","","0","0.0","0","0.0","0","0.0","3","9.7","3","26","14.3","8.67","8.67","26.0","100.0","0","0.0","0","0","0","13.3","13.3","20.9","20.9"
"133","Kenyan Drake","BLT","RB","1","2022","1","9","NO","24","93","93.0","3.88","2","0","0","0","0","83.3","54.2","37.5","8.3","4.2","","","2","100.0","3","100.0","7","77.8","2","9.1","2","16","12.0","8.00","8.00","16.0","100.0","0","0.0","0","1","0","21.6","21.6","24.9","24.9"
"134","Nick Chubb","CLV","RB","1","2022","1","16","NO","24","92","92.0","3.83","0","0","0","0","0","70.8","45.8","33.3","8.3","4.2","","","0","0.0","0","0.0","2","66.7","1","3.2","1","10","7.4","10.00","10.00","10.0","100.0","0","0.0","0","0","0","15.0","15.0","11.2","11.2"
"135","Latavius Murray","DEN","RB","1","2022","1","12","CAR","13","92","92.0","7.08","0","0","0","0","0","84.6","69.2","30.8","15.4","7.7","7.7","7.7","0","0.0","1","50.0","2","66.7","1","2.9","1","6","4.2","6.00","6.00","6.0","100.0","0","0.0","0","0","0","9.6","9.6","10.8","10.8"
"136","Ezekiel Elliott","DAL","RB","1","2022","1","12","NYG","16","92","92.0","5.75","1","0","0","0","0","87.5","62.5","43.8","25.0","18.8","6.3","","0","0.0","1","50.0","1","33.3","1","3.3","1","3","1.1","3.00","3.00","3.0","100.0","0","0.0","1","1","0","11.0","11.0","16.5","16.5"
"137","Eno Benjamin","ARZ","RB","1","2022","1","7","NO","12","92","92.0","7.67","1","0","0","0","0","83.3","66.7","50.0","16.7","16.7","8.3","8.3","2","40.0","3","50.0","5","38.5","5","17.2","4","21","10.3","5.25","4.20","21.0","80.0","0","0.0","1","1","0","18.4","18.4","23.3","23.3"
"138","Clyde Edwards-Helaire","KC","RB","1","2022","1","4","TB","19","92","92.0","4.84","1","0","0","0","0","94.7","78.9","47.4","5.3","5.3","5.3","","1","33.3","1","25.0","2","22.2","2","5.4","1","2","0.8","2.00","1.00","2.0","50.0","1","33.3","1","1","0","14.8","14.8","22.4","22.4"
"139","Dameon Pierce","HST","RB","1","2022","1","7","LV","20","92","92.0","4.60","0","0","0","0","0","85.0","70.0","30.0","15.0","5.0","5.0","","0","0.0","0","0.0","3","100.0","4","9.8","4","25","8.3","6.25","6.25","25.0","100.0","0","0.0","0","1","0","19.1","19.1","15.7","15.7"
"140","Nick Chubb","CLV","RB","1","2022","1","7","BLT","16","91","91.0","5.69","1","0","0","0","0","93.8","68.8","50.0","18.8","6.3","6.3","","1","50.0","2","40.0","4","57.1","2","7.4","2","16","6.2","8.00","8.00","16.0","100.0","0","0.0","0","0","0","14.2","14.2","18.7","18.7"
"141","Caleb Huntley","ATL","RB","1","2022","1","8","CAR","16","91","91.0","5.69","0","1","0","0","0","100.0","81.3","56.3","6.3","6.3","6.3","6.3","0","0.0","1","100.0","3","42.9","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.4","10.4","9.1","9.1"
"142","Alvin Kamara","NO","RB","1","2022","1","15","ATL","21","91","91.0","4.33","0","0","0","0","0","85.7","66.7","47.6","9.5","","","","0","0.0","0","0.0","1","50.0","2","10.5","2","13","5.6","6.50","6.50","13.0","100.0","0","0.0","0","1","0","14.9","14.9","12.4","12.4"
"143","Tony Pollard","DAL","RB","1","2022","1","13","IND","12","91","91.0","7.58","2","0","0","0","0","91.7","66.7","25.0","25.0","25.0","16.7","8.3","1","33.3","1","33.3","1","25.0","3","10.0","2","15","8.8","7.50","5.00","15.0","66.7","0","0.0","0","0","0","11.2","11.2","24.6","24.6"
"144","Miles Sanders","PHI","RB","1","2022","2","2","NYG","17","90","90.0","5.29","0","0","0","0","0","88.2","70.6","47.1","23.5","5.9","","","0","0.0","1","25.0","2","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.1","10.1","9.0","9.0"
"145","Zonovan Knight","NYJ","RB","1","2022","1","13","MIN","15","90","90.0","6.00","0","0","0","0","0","73.3","60.0","33.3","6.7","6.7","6.7","6.7","3","60.0","3","50.0","4","57.1","5","8.6","5","28","7.6","5.60","5.60","28.0","100.0","0","0.0","0","2","0","19.8","19.8","16.8","16.8"
"146","Najee Harris","PIT","RB","1","2022","1","11","CIN","20","90","90.0","4.50","2","0","0","0","0","90.0","70.0","40.0","10.0","5.0","","","1","100.0","1","100.0","2","100.0","6","14.3","4","26","9.8","6.50","4.33","26.0","66.7","0","0.0","0","1","0","21.2","21.2","27.6","27.6"
"147","Dalvin Cook","MIN","RB","1","2022","1","1","GB","20","90","90.0","4.50","0","0","0","0","0","75.0","65.0","45.0","10.0","5.0","","","0","0.0","1","50.0","1","33.3","4","12.5","3","18","6.5","6.00","4.50","18.0","75.0","0","0.0","0","0","0","16.6","16.6","13.8","13.8"
"148","Aaron Jones","GB","RB","1","2022","1","15","LA","17","90","90.0","5.29","0","1","0","0","0","82.4","70.6","47.1","17.6","","","","1","16.7","2","25.0","3","27.3","5","16.7","4","36","15.7","9.00","7.20","36.0","80.0","1","100.0","1","3","0","20.7","20.7","21.6","21.6"
"149","Elijah Mitchell","SF","RB","1","2022","1","10","LAC","18","89","89.0","4.94","0","0","0","0","0","88.9","72.2","50.0","11.1","","","","2","28.6","4","40.0","7","53.8","1","3.6","1","-1","-0.4","-1.00","-1.00","-1.0","100.0","0","0.0","1","1","0","17.1","17.1","9.8","9.8"
"150","Brian Robinson","WAS","RB","1","2022","1","15","NYG","12","89","89.0","7.42","0","1","0","0","0","83.3","83.3","75.0","33.3","16.7","","","0","0.0","0","0.0","0","0.0","1","3.4","1","18","7.2","18.00","18.00","18.0","100.0","0","0.0","0","0","0","7.4","7.4","11.7","11.7"
"151","Kenneth Walker","SEA","RB","1","2022","1","5","NO","8","88","88.0","11.00","1","0","0","0","0","100.0","50.0","25.0","12.5","12.5","12.5","12.5","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.8","4.8","14.8","14.8"
"152","Brian Robinson","WAS","RB","1","2022","1","17","CLV","24","87","87.0","3.63","0","0","0","0","0","83.3","58.3","25.0","8.3","","","","2","50.0","2","50.0","4","66.7","1","3.6","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","16.7","16.7","8.7","8.7"
"153","Saquon Barkley","NYG","RB","1","2022","1","15","WAS","18","87","87.0","4.83","1","0","0","0","0","94.4","77.8","33.3","16.7","5.6","","","1","50.0","1","50.0","1","50.0","7","21.9","5","33","20.6","6.60","4.71","33.0","71.4","0","0.0","0","0","0","20.0","20.0","23.0","23.0"
"154","Derrick Henry","TEN","RB","1","2022","1","11","GB","28","87","87.0","3.11","1","0","0","0","0","92.9","60.7","21.4","","","","","2","66.7","2","40.0","3","50.0","2","6.9","2","45","13.4","22.50","22.50","45.0","100.0","0","0.0","0","0","0","19.3","19.3","25.4","25.4"
"155","Jamaal Williams","DET","RB","1","2022","1","3","MIN","20","87","87.0","4.35","2","0","0","0","0","75.0","60.0","40.0","20.0","5.0","","","1","100.0","1","100.0","2","100.0","2","4.9","2","20","7.2","10.00","10.00","20.0","100.0","0","0.0","0","0","0","14.5","14.5","24.7","24.7"
"156","Nick Chubb","CLV","RB","1","2022","1","2","NYJ","17","87","87.0","5.12","3","0","0","0","0","76.5","64.7","41.2","17.6","5.9","5.9","","2","100.0","4","80.0","6","66.7","3","11.1","3","26","11.4","8.67","8.67","26.0","100.0","0","0.0","0","0","0","17.9","17.9","32.3","32.3"
"157","James Cook","BUF","RB","1","2022","1","11","CLV","11","86","86.0","7.82","0","0","0","0","0","72.7","72.7","54.5","27.3","27.3","9.1","","0","0.0","1","20.0","1","10.0","2","7.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","9.2","9.2","8.6","8.6"
"158","Isiah Pacheco","KC","RB","1","2022","1","15","HST","15","86","86.0","5.73","0","1","0","0","0","86.7","66.7","46.7","20.0","6.7","","","0","0.0","1","33.3","1","25.0","1","2.4","1","11","3.3","11.00","11.00","11.0","100.0","0","0.0","0","0","0","9.7","9.7","9.7","9.7"
